authorization_scope,case_id,cycle,substep_ordinal,stagger_iteration,reassembly_ordinal,displacement_residual,raw_phase_residual,projected_phase_kkt,consecutive_stagger_delta,primal_feasibility
production_authorized,T2_material_state,5,4,631,631,3.1177911086933446e-05,0.0060289913456538372,6.3722157130907675e-06,0.0098421735785885131,0
production_authorized,T2_material_state,5,4,632,632,3.1156629346803165e-05,0.0060289889381656111,6.3726043314504821e-06,0.010121473860589097,0
production_authorized,T2_material_state,5,4,633,633,3.170072932908575e-05,0.0060289864711886082,6.3729747108443036e-06,0.010065731577470021,0
production_authorized,T2_material_state,5,4,634,634,3.3852647050870512e-05,0.0060289833506471796,6.3733456230341545e-06,0.017839182599290144,0
production_authorized,T2_material_state,5,4,635,635,3.0043962081790459e-05,0.006028980178817752,6.3738058564410949e-06,0.0059727281336185989,0
production_authorized,T2_material_state,5,4,636,636,3.0388565470172468e-05,0.0060289774939236733,6.3742045803838465e-06,0.0059632865589442918,0
production_authorized,T2_material_state,5,4,637,637,3.0886309319634605e-05,0.0060289749734493137,6.3745932478154188e-06,0.0059203353438109785,0
production_authorized,T2_material_state,5,4,638,638,3.0357717035195082e-05,0.006028972488514246,6.3749655201394972e-06,0.0059597744766383132,0
production_authorized,T2_material_state,5,4,639,639,3.8672209730434583e-05,0.0060289706055141395,6.375345969256152e-06,0.017456203378084213,0
production_authorized,T2_material_state,5,4,640,640,3.0016005520069972e-05,0.0060289687510842651,6.3756466706088588e-06,0.0058048856560466433,0
production_authorized,T2_material_state,5,4,641,641,2.9571589460817013e-05,0.0060289662953785204,6.3759973969457207e-06,0.009225158756188602,0
production_authorized,T2_material_state,5,4,642,642,2.9262033161209776e-05,0.0060289637499065206,6.3763775670633294e-06,0.0058080965506032145,0
production_authorized,T2_material_state,5,4,643,643,2.9589339567545598e-05,0.006028961380410508,6.3767455688035213e-06,0.0057844260164825467,0
production_authorized,T2_material_state,5,4,644,644,2.9586326374048035e-05,0.0060289586540940975,6.3771053212535733e-06,0.0071574424954757108,0
production_authorized,T2_material_state,5,4,645,645,3.2027412212462647e-05,0.0060289556694742945,6.377493776299481e-06,0.011634967872890721,0
production_authorized,T2_material_state,5,4,646,646,2.9812898577561695e-05,0.0060289527676357204,6.377907903365454e-06,0.0059390370766329026,0
production_authorized,T2_material_state,5,4,647,647,3.1905755763693009e-05,0.0060289505098196517,6.3782915423749031e-06,0.0089657053685184909,0
production_authorized,T2_material_state,5,4,648,648,3.0237019590453614e-05,0.0060289478784658979,6.3786389680187128e-06,0.0071498443591625086,0
production_authorized,T2_material_state,5,4,649,649,3.0095823103560271e-05,0.0060289450254378627,6.3790301402244509e-06,0.0082428775858772018,0
production_authorized,T2_material_state,5,4,650,650,3.1765275712241922e-05,0.0060289426533810062,6.3794227711522211e-06,0.00749095711409049,0
production_authorized,T2_material_state,5,4,651,651,3.0070981454399287e-05,0.0060289403576055051,6.3797666722820168e-06,0.0059123571418331355,0
production_authorized,T2_material_state,5,4,652,652,3.0310829306113015e-05,0.0060289379968413827,6.3801354336368021e-06,0.0081657748968452029,0
production_authorized,T2_material_state,5,4,653,653,3.1169391306523743e-05,0.0060289356010806028,6.3804887561191848e-06,0.0081956536587629164,0
production_authorized,T2_material_state,5,4,654,654,3.0452881864750799e-05,0.0060289331727928913,6.3808413346411186e-06,0.01452430498414603,0
production_authorized,T2_material_state,5,4,655,655,3.8327063726048053e-05,0.0060289312847272179,6.3812458312995091e-06,0.022171371341289218,0
production_authorized,T2_material_state,5,4,656,656,2.9576393501618327e-05,0.0060289291362821632,6.3815271671430196e-06,0.0065377297198861819,0
production_authorized,T2_material_state,5,4,657,657,3.0123556119514723e-05,0.0060289268443008684,6.3818906063106695e-06,0.011009656734399489,0
production_authorized,T2_material_state,5,4,658,658,3.1817532928540514e-05,0.0060289236689269965,6.3822171998406674e-06,0.017107475254230266,0
production_authorized,T2_material_state,5,4,659,659,2.9793442850839046e-05,0.0060289205585540261,6.3826512403108993e-06,0.013966125839258953,0
production_authorized,T2_material_state,5,4,660,660,3.1185622477377268e-05,0.0060289181975157202,6.3830039533918637e-06,0.011180909928666164,0
production_authorized,T2_material_state,5,4,661,661,2.9730414506024849e-05,0.0060289154079147091,6.3833499630572277e-06,0.011209654141744383,0
production_authorized,T2_material_state,5,4,662,662,2.9392220766540214e-05,0.0060289139658005952,6.3837362921370655e-06,0.014201289542871327,0
production_authorized,T2_material_state,5,4,663,663,2.9283690354688533e-05,0.006028910746205581,6.3840889130695189e-06,0.01419864255194604,0
production_authorized,T2_material_state,5,4,664,664,3.4915512279482364e-05,0.0060289088843250155,6.3844513727984165e-06,0.017442632645651383,0
production_authorized,T2_material_state,5,4,665,665,2.9643556263864188e-05,0.0060289061747711408,6.3847411465589587e-06,0.015802966478469099,0
production_authorized,T2_material_state,5,4,666,666,2.9563997633367845e-05,0.0060289033068379226,6.3851069598275245e-06,0.010744627720489961,0
production_authorized,T2_material_state,5,4,667,667,3.0264815806879021e-05,0.0060289008236025631,6.3854915155481251e-06,0.011325538986974982,0
production_authorized,T2_material_state,5,4,668,668,2.9404290088096768e-05,0.0060288981349780448,6.3858236661884504e-06,0.01121934546817536,0
production_authorized,T2_material_state,5,4,669,669,2.8639698546925014e-05,0.0060288956062430326,6.3861971415501984e-06,0.0057339265733464817,0
production_authorized,T2_material_state,5,4,670,670,3.4927306144819313e-05,0.0060288938260014951,6.3865555427478071e-06,0.012105163884452937,0
production_authorized,T2_material_state,5,4,671,671,3.1747959249396128e-05,0.0060288912237412822,6.3868256017229896e-06,0.013067551232770779,0
production_authorized,T2_material_state,5,4,672,672,3.6079244987758885e-05,0.0060288892817707308,6.3872339801651634e-06,0.019828299649245838,0
production_authorized,T2_material_state,5,4,673,673,3.2111585348675439e-05,0.0060288868148975798,6.3875084662656789e-06,0.019502882513936882,0
production_authorized,T2_material_state,5,4,674,674,3.1243787700244291e-05,0.0060288843613614234,6.3879016939383249e-06,0.012652175938588792,0
production_authorized,T2_material_state,5,4,675,675,2.7906426063722098e-05,0.0060288821397770261,6.3882121895675326e-06,0.0086141062973120741,0
production_authorized,T2_material_state,5,4,676,676,3.3589894212423942e-05,0.0060288807291838855,6.3885545226183282e-06,0.016705007034265865,0
production_authorized,T2_material_state,5,4,677,677,3.1942431892800996e-05,0.0060288777529690423,6.3888075259033172e-06,0.016516032181326655,0
production_authorized,T2_material_state,5,4,678,678,2.756589140173978e-05,0.0060288750189358437,6.3892086356043265e-06,0.0089534454426211316,0
production_authorized,T2_material_state,5,4,679,679,2.9265443406993555e-05,0.0060288727701275887,6.389567055786749e-06,0.0089245689684610413,0
production_authorized,T2_material_state,5,4,680,680,2.7286782894872486e-05,0.0060288706585465892,6.3898775699566812e-06,0.0053354825970705066,0
production_authorized,T2_material_state,5,4,681,681,3.316697389713528e-05,0.0060288689010947983,6.3902003365479132e-06,0.019245046078385591,0
production_authorized,T2_material_state,5,4,682,682,2.7210007273631467e-05,0.0060288667153375244,6.3904839637807243e-06,0.0062687763707214988,0
production_authorized,T2_material_state,5,4,683,683,2.6637575248323879e-05,0.0060288643894222966,6.3908143810298412e-06,0.005296753114099273,0
production_authorized,T2_material_state,5,4,684,684,2.7405077069261024e-05,0.0060288621289554386,6.3911369095892567e-06,0.0078615556649316229,0
production_authorized,T2_material_state,5,4,685,685,3.4202948709779846e-05,0.006028859642049824,6.3914623044114549e-06,0.016810535510805191,0
production_authorized,T2_material_state,5,4,686,686,2.7695836804015575e-05,0.006028856902625091,6.3918001930174384e-06,0.0054470406395463744,0
production_authorized,T2_material_state,5,4,687,687,2.9965871446436807e-05,0.0060288539497499148,6.3921285693435692e-06,0.014709496608152278,0
production_authorized,T2_material_state,5,4,688,688,2.8239316936978911e-05,0.0060288516386621752,6.3925059570202336e-06,0.0064166676004415047,0
production_authorized,T2_material_state,5,4,689,689,2.8615408749224097e-05,0.0060288496143687297,6.3928293647652623e-06,0.0074042952056671881,0
production_authorized,T2_material_state,5,4,690,690,2.7887222462400503e-05,0.0060288472043541087,6.3931324458810224e-06,0.0076679403711476923,0
production_authorized,T2_material_state,5,4,691,691,2.6976506887634175e-05,0.0060288447143500672,6.3934808289811684e-06,0.0054582224280955716,0
production_authorized,T2_material_state,5,4,692,692,3.0176120374598917e-05,0.006028842587441346,6.3938175192124191e-06,0.0087443881191178949,0
production_authorized,T2_material_state,5,4,693,693,2.8531501005230478e-05,0.0060288404184223642,6.3941100482134416e-06,0.0093889500461364524,0
production_authorized,T2_material_state,5,4,694,694,2.6968309343709678e-05,0.0060288379160480243,6.3944540531490901e-06,0.0053841112185086804,0
production_authorized,T2_material_state,5,4,695,695,3.4710484173008243e-05,0.0060288361859038991,6.3947787032336834e-06,0.0164931477734322,0
production_authorized,T2_material_state,5,4,696,696,3.1637248770745312e-05,0.0060288333560615552,6.3950401326673401e-06,0.01649913756221363,0
production_authorized,T2_material_state,5,4,697,697,3.3154354824327114e-05,0.0060288315910736389,6.3954060383064615e-06,0.01924676952917502,0
production_authorized,T2_material_state,5,4,698,698,2.9922791372759853e-05,0.006028829382932973,6.3956740051773764e-06,0.017702058150127778,0
production_authorized,T2_material_state,5,4,699,699,3.6876928417261965e-05,0.0060288280865843803,6.3960227438819572e-06,0.018038858618538638,0
production_authorized,T2_material_state,5,4,700,700,3.3023229033539603e-05,0.0060288252655167612,6.3962257609295747e-06,0.017260398515581827,0
production_authorized,T2_material_state,5,4,701,701,3.8058323097740877e-05,0.0060288235728628015,6.3966072707533073e-06,0.020163889021096591,0
production_authorized,T2_material_state,5,4,702,702,2.5043870453746531e-05,0.0060288223222762565,6.3968320346274865e-06,0.0048277451041968122,0
production_authorized,T2_material_state,5,4,703,703,2.7838955522400336e-05,0.0060288201663728502,6.3971042345567497e-06,0.015012548987360132,0
production_authorized,T2_material_state,5,4,704,704,3.0002009877786525e-05,0.0060288180373689925,6.397426990600863e-06,0.014819529816956565,0
production_authorized,T2_material_state,5,4,705,705,2.9609749450762653e-05,0.006028816896264169,6.3976824805633825e-06,0.015579620152293219,0
production_authorized,T2_material_state,5,4,706,706,3.4199734341824751e-05,0.0060288138719636645,6.3979003741554408e-06,0.018892851240890983,0
production_authorized,T2_material_state,5,4,707,707,2.6656816944745935e-05,0.0060288110076869546,6.3983048207427728e-06,0.011335491379999509,0
production_authorized,T2_material_state,5,4,708,708,2.7310239865434411e-05,0.0060288083784363787,6.3986169215324296e-06,0.015060340597187709,0
production_authorized,T2_material_state,5,4,709,709,3.1028060791881771e-05,0.0060288063850442294,6.398963663278856e-06,0.018259833233773833,0
production_authorized,T2_material_state,5,4,710,710,2.7713284331975733e-05,0.0060288044003941063,6.3992235851406676e-06,0.0068608914043269634,0
production_authorized,T2_material_state,5,4,711,711,2.9097907680407594e-05,0.006028801520605559,6.399499779874418e-06,0.015721901165652301,0
production_authorized,T2_material_state,5,4,712,712,2.5895211172836838e-05,0.0060287989373560801,6.3998682104937643e-06,0.0075715181326969621,0
production_authorized,T2_material_state,5,4,713,713,2.5726139512155498e-05,0.0060287966108845291,6.400192542499461e-06,0.005145011403901445,0
production_authorized,T2_material_state,5,4,714,714,2.58343154332917e-05,0.0060287943290350211,6.4005049196236286e-06,0.0051669150912057038,0
production_authorized,T2_material_state,5,4,715,715,2.5953981116891747e-05,0.0060287921119994009,6.4008148812355614e-06,0.0051438549530736788,0
production_authorized,T2_material_state,5,4,716,716,2.5828948621373006e-05,0.0060287899221136776,6.4011177145495424e-06,0.0051425669725638778,0
production_authorized,T2_material_state,5,4,717,717,3.1021891996561399e-05,0.0060287883447259685,6.4014205356510701e-06,0.013959978323384381,0
production_authorized,T2_material_state,5,4,718,718,2.5611674877788219e-05,0.0060287865517994216,6.4016505415542824e-06,0.0049871230553532042,0
production_authorized,T2_material_state,5,4,719,719,2.6733638952764047e-05,0.0060287841252081057,6.4019291805550438e-06,0.012827799699967859,0
production_authorized,T2_material_state,5,4,720,720,2.6463389304425523e-05,0.0060287813133357657,6.4022559881360408e-06,0.013868124581133703,0
production_authorized,T2_material_state,5,4,721,721,2.5537874787832968e-05,0.0060287791276822404,6.4025934323197475e-06,0.0049857106910879967,0
production_authorized,T2_material_state,5,4,722,722,2.529575829770474e-05,0.0060287770637622402,6.4028877169164389e-06,0.0049917140660230563,0
production_authorized,T2_material_state,5,4,723,723,2.8057833240775049e-05,0.0060287751827139387,6.4031796821462095e-06,0.011738927791408102,0
production_authorized,T2_material_state,5,4,724,724,2.5707722216429056e-05,0.0060287733852540729,6.4034464273277081e-06,0.0086227551426116961,0
production_authorized,T2_material_state,5,4,725,725,2.7770757384894811e-05,0.0060287710625181552,6.4037140269368464e-06,0.012740565527019555,0
production_authorized,T2_material_state,5,4,726,726,2.4627879842293176e-05,0.0060287685380951347,6.4040408032095542e-06,0.0048980354590841824,0
production_authorized,T2_material_state,5,4,727,727,2.6888673595014484e-05,0.0060287666171154252,6.4043372380861996e-06,0.013235200079289258,0
production_authorized,T2_material_state,5,4,728,728,2.5360850974155719e-05,0.0060287645710986075,6.4045974276227824e-06,0.0048667347719003606,0
production_authorized,T2_material_state,5,4,729,729,2.7675196008304204e-05,0.006028762791819465,6.4048763148694121e-06,0.01088567813919681,0
production_authorized,T2_material_state,5,4,730,730,4.0127954830930567e-05,0.006028762005204677,6.4051309617285668e-06,0.022252737287830459,0
production_authorized,T2_material_state,5,4,731,731,3.6552038912532137e-05,0.0060287594164935149,6.4052812883685917e-06,0.021929364830038586,0
production_authorized,T2_material_state,5,4,732,732,3.0347474519892342e-05,0.0060287570830883834,6.4056931959877161e-06,0.01886530447245318,0
production_authorized,T2_material_state,5,4,733,733,2.5585886915239608e-05,0.0060287550480990311,6.4059480230360677e-06,0.014398623691345092,0
production_authorized,T2_material_state,5,4,734,734,3.0330137975098492e-05,0.0060287534516597178,6.4062454585567252e-06,0.01895979229033927,0
production_authorized,T2_material_state,5,4,735,735,2.8968121593204853e-05,0.0060287505256578777,6.4064777133276962e-06,0.019253898264579461,0
production_authorized,T2_material_state,5,4,736,736,2.4305675359853838e-05,0.006028748032723321,6.4068328622379767e-06,0.0049188955986703142,0
production_authorized,T2_material_state,5,4,737,737,2.4999052162900927e-05,0.006028745619568952,6.4071354276551418e-06,0.0087630234778387668,0
production_authorized,T2_material_state,5,4,738,738,2.553547807363708e-05,0.0060287435652983416,6.4074395490498759e-06,0.0048156605297473565,0
production_authorized,T2_material_state,5,4,739,739,2.4843435403101857e-05,0.0060287414519694226,6.4077075850876852e-06,0.0048947466348701063,0
production_authorized,T2_material_state,5,4,740,740,2.4583163965088826e-05,0.0060287391889255427,6.4079966860530746e-06,0.0049728637755389604,0
production_authorized,T2_material_state,5,4,741,741,2.5668901198229369e-05,0.0060287372197489822,6.4082964864597969e-06,0.0061647435660840775,0
production_authorized,T2_material_state,5,4,742,742,2.477806156449497e-05,0.0060287351625173905,6.4085640186783976e-06,0.0049266878797656899,0
production_authorized,T2_material_state,5,4,743,743,2.6741214039228961e-05,0.0060287331962891079,6.4088490256963837e-06,0.010592343443379146,0
production_authorized,T2_material_state,5,4,744,744,2.5376261604192097e-05,0.006028731132866564,6.4091103371133329e-06,0.010884485171105709,0
production_authorized,T2_material_state,5,4,745,745,2.4144504151095739e-05,0.0060287288234441867,6.4094111899004602e-06,0.0048472265794767821,0
production_authorized,T2_material_state,5,4,746,746,2.4371526287303309e-05,0.0060287267519351416,6.4096950216363524e-06,0.0048046826147926103,0
production_authorized,T2_material_state,5,4,747,747,2.4175070343342443e-05,0.0060287246967678171,6.4099715502141663e-06,0.0048028838138350904,0
production_authorized,T2_material_state,5,4,748,748,2.7534101738639886e-05,0.0060287230108501729,6.4102478229965953e-06,0.011617333150058119,0
production_authorized,T2_material_state,5,4,749,749,2.5509634569403421e-05,0.0060287210302641513,6.4104812123044752e-06,0.011738983793850254,0
production_authorized,T2_material_state,5,4,750,750,2.6310414750304725e-05,0.0060287189530568676,6.4107778561250939e-06,0.011623379959047657,0
production_authorized,T2_material_state,5,4,751,751,2.3890677334848447e-05,0.0060287172298182853,6.4110299624609013e-06,0.0046231856429505003,0
production_authorized,T2_material_state,5,4,752,752,2.5584147485455737e-05,0.0060287151253942258,6.4112889066603174e-06,0.013731474248064569,0
production_authorized,T2_material_state,5,4,753,753,2.6250288535125271e-05,0.00602871323201426,6.4115793919627961e-06,0.014515194252248457,0
production_authorized,T2_material_state,5,4,754,754,2.7612096448071727e-05,0.0060287115848200569,6.4118194278428575e-06,0.012759232223831282,0
production_authorized,T2_material_state,5,4,755,755,2.4218862261682415e-05,0.006028709624480883,6.4120566275471802e-06,0.0046701040249114145,0
production_authorized,T2_material_state,5,4,756,756,2.4000232428805932e-05,0.0060287076296584811,6.4123155911754992e-06,0.0046466134407527893,0
production_authorized,T2_material_state,5,4,757,757,4.4444233849189372e-05,0.0060287059715614143,6.412579368730853e-06,0.030739962854497167,0
production_authorized,T2_material_state,5,4,758,758,2.2691448584829889e-05,0.0060287049962309833,6.4127820813553171e-06,0.004314195141335464,0
production_authorized,T2_material_state,5,4,759,759,3.2189179200554081e-05,0.0060287024303492401,6.4130182780841594e-06,0.027586232445790351,0
production_authorized,T2_material_state,5,4,760,760,3.0155635156834349e-05,0.0060287001045237721,6.4133659464227222e-06,0.016931674679815861,0
production_authorized,T2_material_state,5,4,761,761,2.8373013596376999e-05,0.0060286976468134929,6.413610001421155e-06,0.015108810201304536,0
production_authorized,T2_material_state,5,4,762,762,2.5894415821837679e-05,0.0060286953188690021,6.4138880053743463e-06,0.012710475114159191,0
production_authorized,T2_material_state,5,4,763,763,2.6858846963674409e-05,0.0060286934795493229,6.4141855523613955e-06,0.0096004594104655561,0
production_authorized,T2_material_state,5,4,764,764,2.3791414948958643e-05,0.0060286913468886707,6.4144333153937083e-06,0.0080455343982420366,0
production_authorized,T2_material_state,5,4,765,765,2.507343687247831e-05,0.0060286891757744656,6.4147300353756265e-06,0.0094058134701221468,0
production_authorized,T2_material_state,5,4,766,766,2.388300056801229e-05,0.0060286866983023067,6.4150027058174075e-06,0.0082984939310505792,0
production_authorized,T2_material_state,5,4,767,767,2.3784057776664835e-05,0.0060286844465314059,6.4153004595279839e-06,0.0047600382961522358,0
production_authorized,T2_material_state,5,4,768,768,2.3918499747365449e-05,0.0060286823687971114,6.4155754452288605e-06,0.0047463892080119585,0
production_authorized,T2_material_state,5,4,769,769,2.388783663349089e-05,0.0060286803492573433,6.4158443907613716e-06,0.0047322490665845374,0
production_authorized,T2_material_state,5,4,770,770,2.3723748656396811e-05,0.0060286783287806789,6.4161104453841489e-06,0.0047224938223777713,0
production_authorized,T2_material_state,5,4,771,771,2.3611872693421496e-05,0.0060286762988661776,6.4163765010061269e-06,0.0047040392144311882,0
production_authorized,T2_material_state,5,4,772,772,2.4610843434938746e-05,0.0060286745150642364,6.4166419263544938e-06,0.0081494408167089721,0
production_authorized,T2_material_state,5,4,773,773,2.3718363412074727e-05,0.0060286725091074902,6.4168892943694544e-06,0.0073391104489812847,0
production_authorized,T2_material_state,5,4,774,774,3.234934672008063e-05,0.0060286710067884641,6.4171558784575922e-06,0.019477570033430931,0
production_authorized,T2_material_state,5,4,775,775,2.6055554147488544e-05,0.0060286695064946001,6.4173433799163959e-06,0.015223277872530029,0
production_authorized,T2_material_state,5,4,776,776,2.4467760806142527e-05,0.0060286670717831989,6.4176151145511895e-06,0.011882552447354837,0
production_authorized,T2_material_state,5,4,777,777,2.8465656964478155e-05,0.0060286654023925411,6.4178971108663774e-06,0.01714840443134643,0
production_authorized,T2_material_state,5,4,778,778,2.5809238115256658e-05,0.0060286633504049274,6.4181114535211137e-06,0.016676293375607498,0
production_authorized,T2_material_state,5,4,779,779,2.6531133071742018e-05,0.0060286614416406124,6.4183995547306694e-06,0.015665109403821261,0
production_authorized,T2_material_state,5,4,780,780,2.8223845521791437e-05,0.0060286597035387988,6.4186289645551398e-06,0.015635475312446797,0
production_authorized,T2_material_state,5,4,781,781,2.5485983423399315e-05,0.0060286578223166954,6.4188537255427391e-06,0.013220804605473889,0
production_authorized,T2_material_state,5,4,782,782,2.9375426386182925e-05,0.0060286560551147941,6.4190993804835728e-06,0.013114014041545021,0
production_authorized,T2_material_state,5,4,783,783,2.282986960559645e-05,0.0060286542639953825,6.4193223473507643e-06,0.0046618852795923139,0
production_authorized,T2_material_state,5,4,784,784,2.3067797607197271e-05,0.0060286524349887757,6.4195739205574753e-06,0.0043262294340667973,0
production_authorized,T2_material_state,5,4,785,785,2.883019228291871e-05,0.0060286497283012861,6.4198065090614875e-06,0.019155637449684376,0
production_authorized,T2_material_state,5,4,786,786,2.2424109985740497e-05,0.0060286472536541773,6.4201428805477079e-06,0.0046351334528197397,0
production_authorized,T2_material_state,5,4,787,787,2.5778363127883661e-05,0.0060286453981035371,6.4204245051602271e-06,0.0093869456043137924,0
production_authorized,T2_material_state,5,4,788,788,2.4381471094012699e-05,0.0060286439600181251,6.4206532572885777e-06,0.0067826007211328979,0
production_authorized,T2_material_state,5,4,789,789,2.6399258569957305e-05,0.0060286425378531161,6.4208700679690978e-06,0.017031670510393355,0
production_authorized,T2_material_state,5,4,790,790,2.5508793044286853e-05,0.0060286403923923348,6.4210929099361991e-06,0.017948478379077551,0
production_authorized,T2_material_state,5,4,791,791,2.3187963836081334e-05,0.0060286380164219049,6.4213688018011084e-06,0.0056919411532122197,0
production_authorized,T2_material_state,5,4,792,792,2.2877977360057125e-05,0.00602863579694435,6.4216453392607065e-06,0.0086048509483225948,0
production_authorized,T2_material_state,5,4,793,793,2.325063369742513e-05,0.0060286335119369818,6.4219183729674612e-06,0.0072867520303881127,0
production_authorized,T2_material_state,5,4,794,794,2.3056985362454087e-05,0.0060286312881569961,6.4221968603117574e-06,0.0046150886344167308,0
production_authorized,T2_material_state,5,4,795,795,2.3829374457945407e-05,0.0060286294673520631,6.4224565744508411e-06,0.0065398319971953379,0
production_authorized,T2_material_state,5,4,796,796,2.303621586079339e-05,0.0060286274595226872,6.4226978502279763e-06,0.0046283593712556081,0
production_authorized,T2_material_state,5,4,797,797,2.2879023955609244e-05,0.0060286254649785168,6.4229568282891947e-06,0.0045817017087890211,0
production_authorized,T2_material_state,5,4,798,798,2.3259335855368438e-05,0.0060286234324950652,6.4232123211382941e-06,0.0066870595046680265,0
production_authorized,T2_material_state,5,4,799,799,2.9363224033304789e-05,0.0060286219797585734,6.4234658113671017e-06,0.016191906620044213,0
production_authorized,T2_material_state,5,4,800,800,3.521268128294768e-05,0.0060286209256586072,6.4236589669697253e-06,0.020500280093683963,0
production_authorized,T2_material_state,5,4,801,801,3.4210012322907024e-05,0.0060286187783266422,6.4238645666181426e-06,0.018871909342467148,0
production_authorized,T2_material_state,5,4,802,802,2.1627158087312255e-05,0.0060286170254354489,6.4241048797208933e-06,0.0057076004574103285,0
production_authorized,T2_material_state,5,4,803,803,2.1474793745941653e-05,0.0060286151683508413,6.4243627984073015e-06,0.0043013882745981391,0
production_authorized,T2_material_state,5,4,804,804,2.5599440843966976e-05,0.0060286127093672134,6.424603825383457e-06,0.017064336541694036,0
production_authorized,T2_material_state,5,4,805,805,2.9087548802620425e-05,0.0060286110262828254,6.4248933550059562e-06,0.016102822479233943,0
production_authorized,T2_material_state,5,4,806,806,2.6335276957289433e-05,0.0060286087032865752,6.4250751895533753e-06,0.014941576454491796,0
production_authorized,T2_material_state,5,4,807,807,3.1429665098681906e-05,0.0060286072249643623,6.4253696986371622e-06,0.019945868324024164,0
production_authorized,T2_material_state,5,4,808,808,2.2895013619270164e-05,0.006028605422831664,6.4255558079873154e-06,0.004382050695738493,0
production_authorized,T2_material_state,5,4,809,809,2.6070966363084425e-05,0.0060286038279977073,6.4257828843450326e-06,0.0097090086445136038,0
production_authorized,T2_material_state,5,4,810,810,2.5354765888779126e-05,0.006028602337270106,6.4259880476758013e-06,0.011227651192512329,0
production_authorized,T2_material_state,5,4,811,811,3.1314665415547043e-05,0.0060286010278656418,6.4262056845842963e-06,0.018065565758484912,0
production_authorized,T2_material_state,5,4,812,812,2.8845166060346652e-05,0.0060285994871654737,6.4263936251363063e-06,0.017992830267699825,0
production_authorized,T2_material_state,5,4,813,813,2.1948146116149881e-05,0.006028597234960657,6.4266432351356428e-06,0.0093975091544820991,0
production_authorized,T2_material_state,5,4,814,814,2.1387616274675294e-05,0.0060285951952952343,6.426897754430172e-06,0.0042633776601735951,0
production_authorized,T2_material_state,5,4,815,815,2.6255488254360135e-05,0.0060285925134383432,6.4271365575185868e-06,0.019825420942507537,0
production_authorized,T2_material_state,5,4,816,816,2.2828329983684999e-05,0.0060285905724030845,6.4274407236553088e-06,0.0058351873277853478,0
production_authorized,T2_material_state,5,4,817,817,3.453251619839951e-05,0.0060285897553470184,6.4276736005952628e-06,0.023215089965291431,0
production_authorized,T2_material_state,5,4,818,818,3.0494692839314162e-05,0.0060285879136251367,6.4278165965436784e-06,0.022704298241426786,0
production_authorized,T2_material_state,5,4,819,819,2.1187582686384178e-05,0.0060285858215684994,6.4280949715334046e-06,0.0042501369977800962,0
production_authorized,T2_material_state,5,4,820,820,2.8153368902082397e-05,0.0060285833091723558,6.4283322168678936e-06,0.016360368789089041,0
production_authorized,T2_material_state,5,4,821,821,2.2952767862809296e-05,0.006028580776997459,6.4286355587750421e-06,0.0072678274548426507,0
production_authorized,T2_material_state,5,4,822,822,2.2840464004795942e-05,0.0060285786469954639,6.4288826737701754e-06,0.0082975588520483676,0
production_authorized,T2_material_state,5,4,823,823,2.2394195488270173e-05,0.0060285764749268339,6.4291509886960085e-06,0.0044416886559294211,0
production_authorized,T2_material_state,5,4,824,824,2.2629765213550266e-05,0.0060285745671078217,6.4293960805317241e-06,0.004419946728517643,0
production_authorized,T2_material_state,5,4,825,825,2.5839380044869775e-05,0.0060285728612056774,6.4296335311464503e-06,0.013733160333444889,0
production_authorized,T2_material_state,5,4,826,826,2.7457569695495807e-05,0.0060285709061857424,6.4298448275712516e-06,0.01471412005330997,0
production_authorized,T2_material_state,5,4,827,827,2.4806308196217414e-05,0.0060285696290642054,6.4300821293050703e-06,0.014607348883397715,0
production_authorized,T2_material_state,5,4,828,828,2.4990621915768246e-05,0.0060285674152055491,6.4302996891640873e-06,0.017306573264044153,0
production_authorized,T2_material_state,5,4,829,829,3.600701765416739e-05,0.0060285666104966905,6.4305781126705597e-06,0.021876829856167682,0
production_authorized,T2_material_state,5,4,830,830,2.7208720018893111e-05,0.0060285646083538215,6.4306906816247178e-06,0.021374942493318682,0
production_authorized,T2_material_state,5,4,831,831,2.1760359935069337e-05,0.0060285624953851837,6.430970481918763e-06,0.0071354057142415505,0
production_authorized,T2_material_state,5,4,832,832,2.4702756669475004e-05,0.0060285607738253732,6.4312142120659388e-06,0.0079508286026909146,0
production_authorized,T2_material_state,5,4,833,833,2.2070419988827946e-05,0.00602855914781364,6.4314151336786196e-06,0.0069050640169263993,0
production_authorized,T2_material_state,5,4,834,834,2.0692197167677246e-05,0.0060285572743660927,6.4316526771079907e-06,0.0041791932374758423,0
production_authorized,T2_material_state,5,4,835,835,2.101413140249314e-05,0.0060285554896796949,6.4318859798184747e-06,0.0041441431951567687,0
production_authorized,T2_material_state,5,4,836,836,3.7680658807801801e-05,0.0060285540331755059,6.4321097663633253e-06,0.019998865728686848,0
production_authorized,T2_material_state,5,4,837,837,2.8951076999894533e-05,0.0060285524487921115,6.4323069106642095e-06,0.019848284063192105,0
production_authorized,T2_material_state,5,4,838,838,2.4165065510100203e-05,0.0060285511285211217,6.4324655726366586e-06,0.012926885574696807,0
production_authorized,T2_material_state,5,4,839,839,2.1526915626556129e-05,0.006028549528372922,6.4326688896665374e-06,0.0065359622954107733,0
production_authorized,T2_material_state,5,4,840,840,2.1490298465012649e-05,0.00602854786374705,6.4328788210721299e-06,0.0066016515648151548,0
