case_id,cycle,peak_substep_ordinal,load_factor,field,min,max,area_weighted_mean,area_weighted_integral,p50,p95,p99,support_area_abs_1e15,support_area_rel_1pct,weighted_centroid_x,weighted_centroid_y,weighted_rms_width_x,weighted_rms_width_y
P0_parent,5,4,1.0,fatigue_degradation_deficit,0.0,0.6206761371950723,8.43394309474244e-05,8.433943094742439e-05,0.0,0.0,0.0,0.00037994963242535403,0.00037622167672475386,-0.034645574008665525,-0.003973122968674199,0.11027667914511641,0.045547366317282706
P0_parent,5,4,1.0,ordinary_degradation_deficit,0.0,0.9999998113549317,0.01072478613293971,0.010724786132939708,0.0,0.0,0.5266125414887187,0.024432120268459985,0.020873370915584423,-0.2437572686923771,-0.0002825006449389369,0.14770420744430093,0.007567982903201245
P0_parent,5,4,1.0,raw_driver,3.6425471722497873e-09,4298.943787492553,1.9358027184089124,1.9358027184089122,0.004085767125421169,0.011334125142328705,0.020021426947553878,0.9999999999999999,0.0010303167113953253,-0.2995279443252153,-0.00046969136485471095,0.1303303734121301,0.013610549669265205
P0_parent,5,4,1.0,raw_cyclemax_driver,3.6425471722497873e-09,4298.943787492553,1.9358781953726452,1.935878195372645,0.004085767125421169,0.011344657925931728,0.020113962189124007,0.9999999999999999,0.0010303167113953253,-0.2995163322257216,-0.00046969771079877687,0.13034110140850474,0.013610293569228927
P0_parent,5,4,1.0,active_driver,3.6425471722497873e-09,1.6299506974622942,0.004799265233097848,0.004799265233097847,0.004077662375941339,0.011250995785290666,0.018883588305349155,0.9999999999999999,0.014140213183120814,0.21192111299583144,-4.789827022106973e-05,0.1747092651217938,0.2728157548588915
P0_parent,6,4,1.0,damage,0.0,0.9996977835122166,0.007970804399535038,0.007970804399535037,0.0,0.0,0.3127681777178493,0.02456423170468056,0.019804232443542215,-0.24395462368222978,-0.0002873694666549686,0.14747801732074314,0.006788276046661567
P0_parent,6,4,1.0,history,0.00023625307836638417,1.274418419115769,0.028832595900801745,0.02883259590080174,0.0249047151628319,0.06742164062957341,0.11322031784162744,0.9999999999999999,0.5688114716954094,0.21205454879188498,-0.0001258956227026338,0.17426248091364244,0.2740321991032182
P0_parent,6,4,1.0,fatigue_degradation_deficit,0.0,0.6775050267943666,0.0001232633585382121,0.00012326335853821206,0.0,0.0,0.0,0.0004720751083426999,0.0004720751083426999,-0.029383888422179344,-0.004001050636279779,0.10687429508827896,0.04598074298723438
P0_parent,6,4,1.0,ordinary_degradation_deficit,0.0,0.9999998376270125,0.010740840251592105,0.010740840251592103,0.0,0.0,0.5267228218322751,0.02456423170468056,0.02090191083986754,-0.2433795110868267,-0.0002821591777865928,0.14791711870081395,0.0075739014664918305
P0_parent,6,4,1.0,raw_driver,3.6714454671752316e-09,4302.375033759882,1.9388317567587408,1.9388317567587405,0.004076783776567658,0.011322817328680975,0.020058021750133416,0.9999999999999999,0.0010303167113953253,-0.2992705955918644,-0.00046883681460124457,0.13046903997685264,0.013591664990676976
