cycle,old_E_el,old_E_d,old_total_energy,old_d_max,old_d_mean,old_d_p99,old_d_p999,old_alpha_bar_monitor_max,old_alpha_bar_elem_max,old_alpha_bar_elem_p999,old_alpha_bar_elem_p99,old_alpha_bar_elem_mean,old_f_fatigue_min,old_f_fatigue_p001,old_f_fatigue_mean,old_psi_plus_elem_max,old_psi_plus_elem_p999,old_psi_plus_elem_p99,old_psi_plus_elem_mean,old_psi_tip_top10_mean,old_psi_nominal_mean,old_Kt_proxy,old_x_max_d,old_y_max_d,old_x_max_alpha_bar_elem,old_y_max_alpha_bar_elem,old_x_min_f_fatigue_elem,old_y_min_f_fatigue_elem,old_x_max_psi_plus_elem,old_y_max_psi_plus_elem,old_x_tip_d095,old_y_tip_d095,old_x_tip_d090,old_y_tip_d090,old_x_tip_d050,old_y_tip_d050,old_width_y_d050_near_tip,old_width_y_d090_near_tip,old_n_elem_d050_near_tip,old_n_elem_d090_near_tip,old_right_boundary_d095_count,old_right_boundary_d095_yspan,fine_E_el,fine_E_d,fine_total_energy,fine_d_max,fine_d_mean,fine_d_p99,fine_d_p999,fine_alpha_bar_monitor_max,fine_alpha_bar_elem_max,fine_alpha_bar_elem_p999,fine_alpha_bar_elem_p99,fine_alpha_bar_elem_mean,fine_f_fatigue_min,fine_f_fatigue_p001,fine_f_fatigue_mean,fine_psi_plus_elem_max,fine_psi_plus_elem_p999,fine_psi_plus_elem_p99,fine_psi_plus_elem_mean,fine_psi_tip_top10_mean,fine_psi_nominal_mean,fine_Kt_proxy,fine_x_max_d,fine_y_max_d,fine_x_max_alpha_bar_elem,fine_y_max_alpha_bar_elem,fine_x_min_f_fatigue_elem,fine_y_min_f_fatigue_elem,fine_x_max_psi_plus_elem,fine_y_max_psi_plus_elem,fine_x_tip_d095,fine_y_tip_d095,fine_x_tip_d090,fine_y_tip_d090,fine_x_tip_d050,fine_y_tip_d050,fine_width_y_d050_near_tip,fine_width_y_d090_near_tip,fine_n_elem_d050_near_tip,fine_n_elem_d090_near_tip,fine_right_boundary_d095_count,fine_right_boundary_d095_yspan,ratio_fine_over_old_E_el,ratio_fine_over_old_E_d,ratio_fine_over_old_alpha_bar_elem_max,ratio_fine_over_old_alpha_bar_elem_mean,ratio_fine_over_old_alpha_bar_monitor_max,ratio_fine_over_old_f_fatigue_min,ratio_fine_over_old_psi_plus_elem_max,ratio_fine_over_old_Kt_proxy,ratio_fine_over_old_width_y_d050_near_tip,old_E_d_increment_from_c1,fine_E_d_increment_from_c1,ratio_fine_over_old_E_d_increment,delta_x_tip_d095_fine_minus_old,delta_E_el_fine_minus_old,delta_E_d_fine_minus_old
49,0.00260919,0.0028642,0.00547339,1.01471189147863,0.0505173364267869,0.923630486300769,1.00061789204007,499.247,142.100222635852,3.29018649677699,1.11640618147385,0.488840779464192,0.0002761590080593,0.112927788429141,0.895756373894528,21577.3768514758,6442.64553090414,0.245030218336486,20.5212939986137,13920.717956009,0.0039109958792334,1886.63174634061,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.250225,-0.00065,0.251025,-0.000525,0.2567,0.000175,0.010575,0.0024,162,24,0,0.0,0.00247245,0.00314796,0.00562042,1.13561603766207,0.0934635845715281,0.997433401847927,1.00135277062385,325.263,92.6354044014652,3.19065138875486,1.24875725738145,0.443229625082826,0.0003091243858486,0.126548610691504,0.899623932721288,4761.39970350782,2141.74985347138,809.468548550329,18.7144483297992,3302.57261276782,0.0022992314979825,1198.49116637516,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.26725,0.00125,0.26905,0.00125,0.274475,-7.5e-05,0.0106,0.00265,95,15,0,0,0.9475929311395491,1.099071293904057,0.651901894896069,0.9066952752359174,0.6515071697977153,1.119371003035401,0.22066629026698212,0.6352544256184619,1.0023640661938535,0.002863692269,0.003147733338,1.0991870083510011,0.017025000000000012,-0.00013673999999999978,0.0002837600000000001
50,0.00254542,0.00294514,0.00549056,1.01631136674267,0.0520536658251882,0.927145418231066,1.00067941078198,514.937,146.456849121443,3.39322934445964,1.11838050153442,0.496286680821134,0.000275023323719,0.108818628576767,0.890888197601464,21864.8538479178,6544.48389911903,0.273231229336167,21.4257807167108,14052.1797350255,0.0038170142644747,1918.71272814064,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.257325,-0.00065,0.259025,-0.000225,0.264625,-0.0004,0.0104,0.002375,159,25,0,0.0,0.00240706,0.00323218,0.00563924,1.13568860303121,0.0964649316362052,0.997670071497728,1.00142996060612,326.742,93.2420622000779,3.30296099325952,1.25400687391701,0.450524737155238,0.0002902246276175,0.121654294120329,0.895524659444212,4870.26680501996,2287.64073722023,849.843765181505,19.5896429286979,3380.25281808619,0.0022150100392686,1235.3406778256,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.2742,0.001675,0.275825,0.002175,0.281525,-0.001475,0.0106,0.000925,96,12,0,0,0.9456435480195802,1.0974622598586143,0.6366521112492386,0.9077913120896569,0.6345281073218666,1.0552727808425137,0.2227440823019157,0.6438382670357992,1.0192307692307694,0.002944632269,0.003231953338,1.0975745161882555,0.016874999999999973,-0.00013836000000000013,0.0002870399999999997
51,0.00247641,0.0030327,0.00550911,1.01733235363844,0.0538188620458608,0.930331719296216,1.00080265197971,530.228,150.698163594737,3.44017969500915,1.12071319155127,0.5036744233515,0.0002739828591901,0.104318190865352,0.88578150799751,22163.2084457546,6765.97273108873,0.315727428312031,22.4132924671613,14164.4882309595,0.003713303949913,1953.08072586384,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.266175,-0.000325,0.2671,-0.000475,0.272675,-0.0003,0.010375,0.002375,159,22,0,0.0,0.00233252,0.00332937,0.00566189,1.13573781845717,0.0995640318377464,0.997834042123197,1.00152053983126,328.235,93.854348510876,3.42062229696972,1.26644514758413,0.457571522660389,0.0002740227228073,0.117243610751352,0.891665265944541,4987.13886993674,2343.65199099457,892.104508760554,20.5925616737221,3479.06570813957,0.0021200848758789,1281.01640559305,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.28315,0.000375,0.2849,0.000275,0.2906,-0.00015,0.01135,0.00225,94,15,0,0,0.9418957280902596,1.0978237214363438,0.6227968959414298,0.9084668616199771,0.619045014597494,1.0001454967559569,0.22501881359564774,0.6558952677321934,1.0939759036144578,0.003032192269,0.003329143338,1.0979327966883619,0.016975000000000018,-0.00014389000000000025,0.00029666999999999975
52,0.00240813,0.00311941,0.00552754,1.01797693305008,0.0556264488650975,0.933121481757608,1.00090703805304,545.105,154.819784472232,3.58781076071974,1.12470250977232,0.510946200564078,0.0002730246607704,0.0985977215643748,0.880557670305656,22447.2790389706,6910.47210044874,0.350714197334048,23.4306645385851,14309.135505361,0.0036092638676767,1991.11975515799,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.27385,-2.5e-05,0.275175,0.000375,0.2811,-0.00035,0.01065,0.0025,179,28,0,0.0,0.00225497,0.00343056,0.00568553,1.13576649427409,0.102284883946408,0.997991443757566,1.00160746397989,329.741,94.4717640491688,3.5430929833064,1.27316966898546,0.464435217291372,0.0002600316369339,0.111069828012746,0.887867824754471,5103.05446681615,2398.63923417371,932.813875622706,21.6426099513211,3577.18229356008,0.0020220220301655,1330.07948412719,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.29265,-0.0003,0.294775,-0.0004,0.29935,-0.0027,0.01175,0.00355,80,15,0,0,0.9363987824577575,1.0997464264075578,0.6102047252630879,0.9089708794754545,0.6049128149622549,0.952410804944003,0.2273351018605313,0.6680057694579258,1.1032863849765258,0.003118902269,0.003430333338,1.0998527822097655,0.01880000000000004,-0.00015316000000000028,0.00031115000000000006
53,0.00233945,0.00320689,0.00554634,1.01833374517598,0.057398769166269,0.936568527197004,1.00104195724087,559.565,158.821216111596,3.84980752054724,1.1278292358943,0.518069080651059,0.0002721370893307,0.0956103647123553,0.875265699650269,22720.0951375686,7165.30932608533,0.379521411273449,24.445974749106,14452.0260840302,0.0035031326110733,2031.12232373764,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.282725,-0.000175,0.283675,-0.000425,0.289,-0.001275,0.01055,0.002325,173,28,0,0.0,0.00217526,0.0035346,0.00570986,1.13570350677467,0.105083582322614,0.998128138106762,1.00168643819306,331.259,95.0935545636824,3.66841674809489,1.27894507326418,0.471241611386404,0.000247867663923,0.10554747612901,0.883992401684141,5216.6707926961,2451.09493923622,995.65493718377,22.7132613385846,3673.03660458833,0.0019225090551737,1382.2240054311,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.3015,-0.00055,0.3038,-0.00055,0.308375,-0.002525,0.0116,0.000925,68,11,0,0,0.9298168372908163,1.1021893485588843,0.5987459162689245,0.9096115344196825,0.5919937808833647,0.910819118895595,0.22960602766447585,0.6805222852789844,1.0995260663507107,0.003206382269,0.0035343733380000003,1.1022931894837023,0.018774999999999986,-0.00016418999999999982,0.00032771000000000015
54,0.00227514,0.00328898,0.00556411,1.01848630010583,0.0591062460379257,0.939300486592866,1.00123630000538,573.596,162.699475963821,3.97095765855142,1.13069168976927,0.525050413172029,0.0002713104215455,0.0924703376673774,0.869952751691018,22964.6506185195,7379.19631450048,0.444263119334838,25.4142637557759,14606.0583522491,0.0034021872607616,2071.98882439631,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.289625,-5e-05,0.290925,-0.000775,0.296975,0.000525,0.010475,0.002425,184,29,0,0.0,0.00209661,0.00363725,0.00573387,1.13563318202071,0.107927971041533,0.998212383996088,1.00175966698017,332.786,95.7184346543406,3.80481907888831,1.28390180720663,0.478042705257372,0.0002372320826148,0.100688501491609,0.879971159722748,5323.96358105362,2498.62869487518,1059.85097386305,23.7697285012698,3763.01165832205,0.0018254351647178,1435.76901175038,0.001,0.001,0.001,0.001,-0.000975,0.001,0.0834,0.0016,0.310575,-0.00045,0.31285,-0.00045,0.3195,-0.00035,0.008825,0.00025,60,10,0,0,0.9215301036419736,1.1058899719669928,0.5883143389818,0.9104701058500924,0.5801748966171312,0.8743935498807041,0.23183298842614175,0.6929424497107036,0.8424821002386634,0.003288472269,0.003637023338,1.1059917920810054,0.02094999999999997,-0.0001785300000000001,0.0003482699999999999
55,0.00220922,0.00337311,0.00558233,1.01847596842068,0.0609628341216464,0.941747484183261,1.00145864252719,587.205,166.456101336153,4.08786742837135,1.13560761101257,0.531918749658403,0.0002705353791407,0.087646020932417,0.864646957548189,23204.0523877602,7467.7257560231,0.530238260837082,26.4386149572045,14784.1635084621,0.0032968163475516,2117.63448662528,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.29815,-0.0003,0.2994,-0.0001,0.305,-0.0008,0.010575,0.002275,191,29,0,0.0,0.00201982,0.00373776,0.00575758,1.1355570471911,0.110904807118749,0.998306823498092,1.00181771605071,334.318,96.6264116672248,3.95646129426017,1.2887703966692,0.484844159106215,0.0002278851779672,0.0963360469189666,0.875799460808444,5423.47983993742,2547.39743669213,1157.04206318716,24.7990370914789,3846.56188001999,0.0017317442839317,1490.37130513257,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3195,-0.00035,0.321675,-0.0003,0.32795,-0.0019,0.00885,0.00025,63,10,0,0,0.9142683843166366,1.1081049832350562,0.5804918587639555,0.9115004113270697,0.569337795148202,0.8423488960705635,0.23372985672098495,0.7037906279603835,0.8368794326241136,0.003372602269,0.0037375333380000003,1.1082045968937229,0.02134999999999998,-0.00018940000000000016,0.0003646500000000002
56,0.00214272,0.00345787,0.00560059,1.01839293644646,0.0627466423600746,0.944161714166367,1.0015928888692,600.397,170.093291528074,4.19079455107284,1.14027178978492,0.538615820244728,0.0002698034924626,0.0844237174546376,0.859377367649384,23435.557013009,7666.53729358654,0.643794203738851,27.4757444780926,14988.0526860976,0.0031886659636649,2168.04400311549,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.30645,0.00015,0.307525,-0.000275,0.312775,-0.0011,0.01065,0.0024,195,33,0,0.0,0.00194674,0.0038333,0.00578005,1.13547608668566,0.113861904904203,0.998413108769246,1.00186993312053,335.854,98.6752529397595,4.11248038968804,1.29338895406505,0.491610202290154,0.00021963009569,0.0918542298095694,0.87151294082368,5513.94577170903,2598.18955976232,1218.43609810537,25.7861924010284,3922.28409286742,0.0016436916697307,1544.75406325956,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3299,0.0001,0.3299,0.0001,0.336075,0.0022,0.009825,0.00055,66,10,0,0,0.9085368130227002,1.1085726184038152,0.580124307392059,0.9127288575868115,0.5593865392398696,0.8140372598047262,0.23528119125345548,0.7125104753592367,0.9225352112676057,0.003457362269,0.003833073338,1.1086698586285753,0.023450000000000026,-0.0001959799999999999,0.00037542999999999995
57,0.00207182,0.00354863,0.00562045,1.018285900501,0.0645470987241136,0.945826880049572,1.0017491781216,613.102,173.590663951154,4.38303525642996,1.14367958236726,0.545141294730098,0.0002691056338601,0.0811086126079961,0.854107762890533,23672.4265002947,7783.08622913819,0.645823007223258,28.6458818052644,15236.1157804616,0.0030712445363973,2227.3062394263,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3142,-7.5e-05,0.3154,-0.000925,0.32145,-0.00065,0.0105,0.002375,181,26,0,0.0,0.00187163,0.00393152,0.00580314,1.13539076614001,0.117079390403022,0.998482192135308,1.00190198335031,337.394,100.740268307995,4.27404870142843,1.29794629891205,0.498376264081248,0.0002123057244039,0.0875935606714492,0.867057640136052,5602.46946419484,2643.23998023053,1286.63040937182,26.816096735665,3996.84845839104,0.0015537880837593,1603.84704333709,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.338075,0.0002,0.3401,0.00025,0.34595,-0.0015,0.00995,0.0006,72,11,0,0,0.9033748105530404,1.1078979775293563,0.5803322944622293,0.914214844663339,0.5503064742897593,0.788930805195522,0.236666463580533,0.7200837563092366,0.9476190476190476,0.003548122269,0.003931293338,1.1079926338355843,0.023875000000000035,-0.00020018999999999983,0.0003828899999999999
58,0.00200131,0.00363938,0.00564069,1.02036785679547,0.066341161290874,0.947624230109421,1.00203500920063,625.332,176.952704229696,4.5506926247781,1.14949895001808,0.55149174571318,0.0002684322272316,0.0770886344082029,0.848823077411892,23904.649831745,7811.67460934653,0.704338866312259,29.8088495884884,15426.9630443509,0.0029533421702087,2285.51110734635,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3234,-0.0001,0.324575,-2.5e-05,0.330025,-0.00095,0.010525,0.0023,167,30,0,0.0,0.0017961,0.00403027,0.00582637,1.13530135127988,0.12061529660869,0.998526769475431,1.00199030160457,338.937,102.820689525567,4.43993671687147,1.3024684219457,0.505117198987302,0.0002057781522781,0.0835230281244583,0.862525712701027,5687.29135398921,2687.87398445332,1378.5680836695,27.8671417848793,4068.40059861089,0.0014643057333277,1666.84790435128,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3478,0.000525,0.34965,0.0006,0.355075,0.00265,0.01015,0.0005,74,11,0,0,0.8974621622837041,1.1074056570075124,0.5810631149897496,0.9159107147362519,0.5420112836061485,0.766592574968866,0.237915693976683,0.7293107869804298,0.9643705463182898,0.003638872269,0.004030043338,1.107497883982473,0.024399999999999977,-0.00020521000000000016,0.0003908900000000001
59,0.0019379,0.00372284,0.00566073,1.02017296208911,0.0680080810757695,0.949951355009438,1.00214821017409,637.255,180.225682185627,4.64878898046892,1.15209845896293,0.557681927508439,0.0002677793600333,0.0758653399608408,0.843534313634861,24051.8894794648,7971.50896322475,0.74466005701789,30.8300295283241,15535.8264651567,0.0028422533216203,2337.95307078856,0.0067,-0.000525,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.330975,7.5e-05,0.332325,-0.0003,0.337275,-0.0019,0.01085,0.002425,162,26,0,0.0,0.0017139,0.0041376,0.0058515,1.13520706073052,0.124414976683336,0.998570425889761,1.00212230658466,340.482,104.916907408732,4.61131351804303,1.30695815327394,0.511769379111253,0.0001999335804753,0.0797990725207922,0.858035841930472,5775.58947478163,2745.84296577204,1486.65341765749,29.0494954505016,4143.14793748056,0.0013676410517507,1740.52055371682,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.35855,0.000725,0.35855,0.000725,0.3655,0.000575,0.011625,0.0005,86,11,0,0,0.8844109603178698,1.111409569038691,0.5821418242749153,0.9176725188095838,0.5342947485700388,0.7466355153378402,0.2401303847547094,0.7444634263466057,1.0714285714285714,0.003722332269,0.004137373338,1.1115002742921445,0.02757499999999996,-0.00022400000000000002,0.00041476000000000013
60,0.00186486,0.00381764,0.0056825,1.02010351762124,0.0698648372682087,0.95147341303302,1.00229262643633,649.193,183.498539890377,4.78917279044531,1.15764336610769,0.563758481482694,0.0002671457863808,0.0719469067930036,0.838240730389606,24247.931846486,8096.47087356028,0.91634352201592,32.0971496385926,15709.3978643655,0.0027138588795317,2405.94746005003,0.0076,-0.000425,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.33985,-0.000425,0.341275,-7.5e-05,0.34675,-0.00045,0.01075,0.002175,160,25,0,0.0,0.0016406,0.00423338,0.00587398,1.13510808069998,0.127709346034245,0.998609520344057,1.00234557409233,342.029,107.02494743646,4.77974785955286,1.31398649190669,0.518219280367973,0.0001946885503156,0.0760599032024518,0.853675309187379,5848.64198433161,2802.91893683522,1572.44343065666,30.1183113921542,4205.95398772646,0.0012827062656252,1810.79234789994,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.3673,0.000475,0.3673,0.000475,0.372875,0.002075,0.0115,0.000275,91,12,0,0,0.8797443239707002,1.108899739105835,0.5832468612578458,0.919222144569866,0.5268525692667666,0.7287726785931161,0.24120168356457966,0.7526317087000254,1.0697674418604652,0.003817132269,0.004233153338,1.108987857816357,0.02745000000000003,-0.00022426,0.00041573999999999995
61,0.00180073,0.00390075,0.00570148,1.02012767161204,0.0715662010323986,0.953627438013108,1.00241192839666,661.105,186.760193359996,4.94277612513186,1.16355534131779,0.56965578060852,0.00026653012161,0.0688227957425297,0.833052718909083,24413.7628343337,8189.54058437886,1.0056604195357,33.2168522421983,15854.5029119929,0.0026006015835211,2469.10411758299,0.0076,-0.000425,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3478,0.000175,0.3487,-5e-05,0.354375,-0.00165,0.01075,0.002525,158,25,0,0.0,0.00157138,0.00432413,0.00589551,1.13500488199289,0.130855315596271,0.998644524253983,1.00262446430117,343.577,109.141885435372,4.95366301925359,1.31855433989319,0.524503300837905,0.0001899681776128,0.0746170040034886,0.849562151422831,5913.52008596131,2879.17864018159,1626.35778798364,31.1337920024907,4262.34463834783,0.0012033573553514,1882.03186701287,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.374625,-0.000325,0.376375,-0.00075,0.38145,-0.00165,0.011875,0.0015,96,13,0,0,0.8726349869219706,1.108538101647119,0.5843958686902397,0.9207372569407054,0.5197011064808162,0.7127456231411277,0.24222075581257696,0.7622326873988586,1.1046511627906979,0.003900242269,0.004323903338,1.1086242955642405,0.026824999999999988,-0.0002293499999999999,0.0004233799999999997
62,0.00173991,0.00398021,0.00572013,1.02001810115576,0.0732451152237981,0.95518034726472,1.00242122992191,672.976,190.007191076992,5.09490174676061,1.16795139242242,0.575388204701826,0.0002659304151919,0.0663142771637553,0.827991308088045,24564.084534929,8301.35699782186,1.20532057694129,34.2598266520085,15990.3127907571,0.0024915565744247,2533.33779909652,0.0076,-0.000425,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.355,-0.00045,0.355975,-0.001175,0.362075,0.0009,0.010825,0.0028,183,25,0,0.0,0.00149227,0.00442773,0.00592,1.13489788067984,0.133808008191176,0.99867423886141,1.00280983165498,345.125,111.270448667534,5.1331586738749,1.32309274671067,0.530660343485888,0.0001856969400785,0.0727474847783762,0.845589018138847,5985.93699159078,2963.72178877811,1673.82515214437,32.3537498939459,4324.68587358282,0.001112638442765,1971.51576066655,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.38485,0.000375,0.38485,0.000375,0.391275,-0.001125,0.0114,0.003075,87,17,0,0,0.8576707990643194,1.1124362784878188,0.5856117762534923,0.9222648972459966,0.5128340386581394,0.698291468256829,0.24368654907855625,0.7782285336640317,1.0531177829099307,0.003979702268999999,0.0044275033380000006,1.1125212487597778,0.029850000000000043,-0.0002476399999999999,0.00044752000000000073
63,0.00166747,0.00407418,0.00574165,1.02211389194625,0.0751593564582089,0.957018712480189,1.00277500339282,684.815,193.241796507485,5.20832929600597,1.17147045941733,0.581003373157844,0.0002653441637728,0.0648765389765273,0.823038486959828,24755.5433947224,8505.97759812509,1.39142618017067,35.6648141271575,16199.7351024657,0.0023604295606699,2619.74146480521,0.025125,-0.0003,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.363925,-0.000825,0.364925,-0.000575,0.37065,0.0007,0.0107,0.0027,178,25,0,0.0,0.00141372,0.00453049,0.00594421,1.1347871593796,0.136569881136035,0.998723939664649,1.00284040264496,346.67,113.411865263003,5.31811984288575,1.3284062408132,0.536728378047252,0.0001818150551046,0.070631709116584,0.841573382606224,6054.68922887278,3043.05874207393,1707.33481739124,33.5550686633721,4382.71048345832,0.0010243170962637,2068.49359592439,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.393475,0.0011,0.393475,0.0011,0.400575,0.003,0.011225,0.003075,77,17,0,0,0.8478233491457118,1.1120004516246214,0.5868909693075127,0.92379563156415,0.5062243087549192,0.6852046508936164,0.24457912849384558,0.7895792862438783,1.0490654205607477,0.004073672269,0.004530263338,1.1120834075128199,0.02955000000000002,-0.00025375000000000007,0.0004563099999999997
64,0.00160703,0.00415403,0.00576106,1.02280357957974,0.076848327910208,0.958209948177822,1.00294768130709,696.604,196.459967348128,5.33794425116352,1.17397278071115,0.586416987175205,0.0002647722465572,0.063806213325887,0.818279693506678,24855.2960227903,8631.37614132925,1.68776885676903,36.5706973733717,16359.0675263104,0.0022469692279954,2698.24083207837,0.025125,-0.0003,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.371075,-0.00055,0.37265,0.0002,0.378125,-0.001675,0.01085,0.002475,182,33,0,0.0,0.00133526,0.00463203,0.00596729,1.13467343896605,0.139627153919357,0.998751597831588,1.00291433570035,348.213,115.562151637006,5.50849023247174,1.33380668448143,0.542865176508131,0.0001782816340011,0.0667381677643712,0.837419585096584,6117.98941281029,3119.36286058424,1757.59863907871,34.7481888201792,4437.57592612438,0.0009375039066072,2175.63659578478,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.40265,0.000725,0.404825,0.0006,0.4112,0.0005,0.01165,0.00095,67,11,0,0,0.8308867911613349,1.115068981206202,0.588222390530226,0.9257323515185588,0.4998722373112988,0.6733395826763323,0.24614429887298817,0.8063166823062846,1.0737327188940093,0.004153522269,0.004631803338,1.1151507173970565,0.03157500000000002,-0.00027176999999999995,0.00047799999999999926
65,0.00153077,0.00425199,0.00578276,1.02297456073354,0.0788207724445533,0.960455340648863,1.00306605502934,708.346,199.662555897931,5.53856515769559,1.18109642231245,0.591694260514776,0.0002642112135961,0.0617101359997948,0.813641620739251,25021.3545887368,8829.8699439861,1.88831787972354,37.9864665809311,16579.8774700763,0.0021038254990081,2807.28044873844,0.025125,-0.0003,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3801,-0.001225,0.381825,-0.00085,0.387425,2.5e-05,0.010675,0.002425,183,29,0,0.0,0.00124906,0.00474179,0.00599084,1.13684495914397,0.143214895989245,0.998800498023765,1.00332845508298,349.758,117.708591066312,5.70131306212865,1.35120310192255,0.549094997246626,0.0001750636874325,0.0628565201193186,0.833222442309177,6185.59733440933,3200.28971633353,1767.41408706107,36.0919442447101,4496.50510579089,0.0008441247731451,2307.99159245157,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.413275,0.00055,0.41535,0.000625,0.42075,0.00135,0.00965,0.00065,68,10,0,0,0.8159684341867164,1.1151931213384791,0.5895376353214947,0.9280046028651884,0.4937671702811902,0.6625899220921034,0.24721272833061309,0.8221450028224844,0.9039812646370023,0.004251482268999999,0.004741563338,1.1152729890404256,0.03317500000000001,-0.0002817100000000001,0.0004898000000000003
66,0.00146101,0.00434147,0.00580248,1.02300679942275,0.0806331848255279,0.962621721160554,1.00318041372572,720.055,202.853486069732,5.71506673021963,1.187234092226,0.59674113757139,0.0002636614182313,0.0602267347483197,0.809191652557422,25167.2219164755,9036.84305327279,2.29566144680403,39.2724903048656,16790.9954658548,0.0019727617123038,2917.43310648941,0.025125,-0.0003,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3894,-0.000625,0.39015,-0.00025,0.395875,-0.000875,0.010825,0.0024,176,27,0,0.0,0.00116676,0.00484767,0.00601443,1.13674181155251,0.146903480551451,0.998828992035318,1.00338899476768,351.38,119.84506782208,5.93191270247226,1.36146902535521,0.555382095264761,0.0001721513413106,0.0533355273976676,0.82902479529284,6239.75989418991,3265.81999253123,1801.93837229305,37.4197511557178,4545.38073498634,0.0007534678324788,2456.13806332341,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.423625,0.000975,0.423625,0.000975,0.430675,-0.0002,0.00965,0.0013,79,12,0,0,0.7985982299915811,1.116596452353696,0.5907961955402757,0.9306918197814357,0.48799050072563904,0.6529257957627242,0.24793200913864497,0.8418832493057284,0.8914549653579678,0.004340962269,0.004847443338,1.1166748378848903,0.03422499999999995,-0.00029425,0.0005062
67,0.00139082,0.00443116,0.00582198,1.02303085411732,0.0824854711509208,0.964401158334124,1.00330710808623,731.718,206.030018841848,5.90112952178326,1.19426070974759,0.601623771987562,0.0002631214220818,0.0574407656180649,0.804900691389989,25307.3176500975,9235.07552390844,2.81805913381366,40.5325425458004,16996.6395550261,0.0018395747912836,3039.64459495853,0.025125,-0.0003,0.0006,-0.00035,-0.00045,-0.0004,0.0142,-0.0001,0.3976,-0.00085,0.39865,-0.001,0.40455,-0.001,0.0108,0.00235,161,29,0,0.0,0.00108402,0.00494992,0.00603393,1.1366341135751,0.150621333411782,0.998855554754836,1.0034455539545,353.004,121.984785299252,6.20026279717412,1.3679382049437,0.561613157748542,0.0001694758893194,0.0491214690618729,0.824879479879176,6292.83612327376,3312.07196780032,1829.6956741083,38.8512455434308,4597.54508973743,0.0006661751585431,2627.05267935632,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0834,0.0016,0.4312,0.001275,0.43295,0.0004,0.439125,0.002925,0.011325,0.002875,88,16,0,0,0.7794107073524971,1.1170709249948094,0.5920728735791142,0.9334956228427637,0.4824317564963552,0.6440976488288849,0.24865678023563734,0.8642631061912556,1.0486111111111112,0.0044306522689999996,0.004949693338,1.1171477781345158,0.03360000000000002,-0.0003068000000000001,0.0005187600000000001
