cycle,old_void_E_el,old_void_E_d,old_void_total_energy,old_void_d_max,old_void_d_mean,old_void_d_p99,old_void_d_p999,old_void_alpha_bar_monitor_max,old_void_alpha_bar_elem_max,old_void_alpha_bar_elem_p999,old_void_alpha_bar_elem_p99,old_void_alpha_bar_elem_mean,old_void_f_fatigue_min,old_void_f_fatigue_p001,old_void_f_fatigue_mean,old_void_psi_plus_elem_max,old_void_psi_plus_elem_p999,old_void_psi_plus_elem_p99,old_void_psi_plus_elem_mean,old_void_psi_tip_top10_mean,old_void_psi_nominal_mean,old_void_Kt_proxy,old_void_x_max_d,old_void_y_max_d,old_void_x_max_alpha_bar_elem,old_void_y_max_alpha_bar_elem,old_void_x_min_f_fatigue_elem,old_void_y_min_f_fatigue_elem,old_void_x_max_psi_plus_elem,old_void_y_max_psi_plus_elem,old_void_x_tip_d095,old_void_y_tip_d095,old_void_x_tip_d090,old_void_y_tip_d090,old_void_x_tip_d050,old_void_y_tip_d050,old_void_width_y_d050_near_tip,old_void_width_y_d090_near_tip,old_void_n_elem_d050_near_tip,old_void_n_elem_d090_near_tip,old_void_right_boundary_d095_count,old_void_right_boundary_d095_yspan,old_void_x_max_d_centered,old_void_x_max_alpha_bar_elem_centered,old_void_x_min_f_fatigue_elem_centered,old_void_x_max_psi_plus_elem_centered,old_void_x_tip_d095_centered,old_void_x_tip_d090_centered,old_void_x_tip_d050_centered,old_void_y_max_d_centered,old_void_y_max_alpha_bar_elem_centered,old_void_y_min_f_fatigue_elem_centered,old_void_y_max_psi_plus_elem_centered,old_void_y_tip_d095_centered,old_void_y_tip_d090_centered,old_void_y_tip_d050_centered,old_void_E_d_increment_from_c1,fine_void_E_el,fine_void_E_d,fine_void_total_energy,fine_void_d_max,fine_void_d_mean,fine_void_d_p99,fine_void_d_p999,fine_void_alpha_bar_monitor_max,fine_void_alpha_bar_elem_max,fine_void_alpha_bar_elem_p999,fine_void_alpha_bar_elem_p99,fine_void_alpha_bar_elem_mean,fine_void_f_fatigue_min,fine_void_f_fatigue_p001,fine_void_f_fatigue_mean,fine_void_psi_plus_elem_max,fine_void_psi_plus_elem_p999,fine_void_psi_plus_elem_p99,fine_void_psi_plus_elem_mean,fine_void_psi_tip_top10_mean,fine_void_psi_nominal_mean,fine_void_Kt_proxy,fine_void_x_max_d,fine_void_y_max_d,fine_void_x_max_alpha_bar_elem,fine_void_y_max_alpha_bar_elem,fine_void_x_min_f_fatigue_elem,fine_void_y_min_f_fatigue_elem,fine_void_x_max_psi_plus_elem,fine_void_y_max_psi_plus_elem,fine_void_x_tip_d095,fine_void_y_tip_d095,fine_void_x_tip_d090,fine_void_y_tip_d090,fine_void_x_tip_d050,fine_void_y_tip_d050,fine_void_width_y_d050_near_tip,fine_void_width_y_d090_near_tip,fine_void_n_elem_d050_near_tip,fine_void_n_elem_d090_near_tip,fine_void_right_boundary_d095_count,fine_void_right_boundary_d095_yspan,fine_void_x_max_d_centered,fine_void_x_max_alpha_bar_elem_centered,fine_void_x_min_f_fatigue_elem_centered,fine_void_x_max_psi_plus_elem_centered,fine_void_x_tip_d095_centered,fine_void_x_tip_d090_centered,fine_void_x_tip_d050_centered,fine_void_y_max_d_centered,fine_void_y_max_alpha_bar_elem_centered,fine_void_y_min_f_fatigue_elem_centered,fine_void_y_max_psi_plus_elem_centered,fine_void_y_tip_d095_centered,fine_void_y_tip_d090_centered,fine_void_y_tip_d050_centered,fine_void_E_d_increment_from_c1,diffuse_E_el,diffuse_E_d,diffuse_total_energy,diffuse_d_max,diffuse_d_mean,diffuse_d_p99,diffuse_d_p999,diffuse_alpha_bar_monitor_max,diffuse_alpha_bar_elem_max,diffuse_alpha_bar_elem_p999,diffuse_alpha_bar_elem_p99,diffuse_alpha_bar_elem_mean,diffuse_f_fatigue_min,diffuse_f_fatigue_p001,diffuse_f_fatigue_mean,diffuse_psi_plus_elem_max,diffuse_psi_plus_elem_p999,diffuse_psi_plus_elem_p99,diffuse_psi_plus_elem_mean,diffuse_psi_tip_top10_mean,diffuse_psi_nominal_mean,diffuse_Kt_proxy,diffuse_x_max_d,diffuse_y_max_d,diffuse_x_max_alpha_bar_elem,diffuse_y_max_alpha_bar_elem,diffuse_x_min_f_fatigue_elem,diffuse_y_min_f_fatigue_elem,diffuse_x_max_psi_plus_elem,diffuse_y_max_psi_plus_elem,diffuse_x_tip_d095,diffuse_y_tip_d095,diffuse_x_tip_d090,diffuse_y_tip_d090,diffuse_x_tip_d050,diffuse_y_tip_d050,diffuse_width_y_d050_near_tip,diffuse_width_y_d090_near_tip,diffuse_n_elem_d050_near_tip,diffuse_n_elem_d090_near_tip,diffuse_right_boundary_d095_count,diffuse_right_boundary_d095_yspan,diffuse_x_max_d_centered,diffuse_x_max_alpha_bar_elem_centered,diffuse_x_min_f_fatigue_elem_centered,diffuse_x_max_psi_plus_elem_centered,diffuse_x_tip_d095_centered,diffuse_x_tip_d090_centered,diffuse_x_tip_d050_centered,diffuse_y_max_d_centered,diffuse_y_max_alpha_bar_elem_centered,diffuse_y_min_f_fatigue_elem_centered,diffuse_y_max_psi_plus_elem_centered,diffuse_y_tip_d095_centered,diffuse_y_tip_d090_centered,diffuse_y_tip_d050_centered,diffuse_E_d_increment_from_c1
22,0.00414989,0.000967796,0.00511769,1.01653983796364,0.0139247209193877,0.523300487343637,0.987028311321005,150.839,64.9577710579821,1.56904273944383,0.92109664098906,0.243882375080632,0.0005379080514989,0.239621195621301,0.981730326088929,8704.05058470356,800.343851592588,0.0752266531528315,2.81539997947082,5718.72650839395,0.0058482362788728,988.865461603625,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.072125,-7.5e-05,0.073375,0.00055,0.078,0.001175,0.009675,0.002425,141,26,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.072125,0.073375,0.078,-0.00035,-0.0004,-0.0004,-0.0001,-7.5e-05,0.00055,0.001175,0.0009672882690000001,0.00415111,0.000976153,0.00512726,1.02710473388091,0.0241315592353339,0.827385269992477,0.996699230592549,54.73,26.1033998325659,1.69764434375853,1.04447872342487,0.213441412021853,0.0022226181666196,0.2082886177162,0.975864552047945,870.200004564757,696.967905902894,0.199381836441285,1.90430263186026,800.816481191285,0.0045966164316716,417.395121433585,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.07155,0.00095,0.073525,0.001425,0.078575,0.001025,0.009,0.000825,69,11,0,0,0.001,-0.000975,-0.000975,0.003,0.07155,0.073525,0.078575,0.001,0.001,0.001,0.001,0.00095,0.001425,0.001025,0.000975926338,0.00408028,0.0134928,0.0175731,1,0.146033730090337,1,1,1.34057,1.28720347272326,1.04152711589404,1.00015762234925,0.224540939496658,0.313873469142336,0.424927919002141,0.931578169731576,977.973098518428,18.3989805548948,7.15638385639806,1.13316416345623,898.364922042158,1.3238597082043,26.0498610237702,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.575,0.499,0.577,0.499,0.583,0.499,0.008,0.0,39,6,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.07499999999999996,0.07699999999999996,0.08299999999999996,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0007736999999999987
23,0.00410244,0.00102508,0.00512752,1.01593229985363,0.0149518728318743,0.553119046775808,0.987940627256103,161.466,67.4047281313284,1.59763771935203,0.93940540043698,0.254313753362919,0.0005021973977592,0.235052438697912,0.980081373869754,9309.74249356404,965.813133866244,0.0752759740956242,3.14693368641045,6113.96837342095,0.0057954185129053,1027.11528460614,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.077975,0.00025,0.078875,0.0002,0.08315,-0.00025,0.009625,0.002325,132,21,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.077975,0.078875,0.08315,-0.00035,-0.0004,-0.0004,-0.0001,0.00025,0.0002,-0.00025,0.001024572269,0.00409956,0.00104025,0.00513981,1.02705088366991,0.0264685276928117,0.848843084475721,0.996972772100473,60.7463,27.655146549434,1.70329323684018,1.06041400731359,0.223072460724183,0.0019186242743781,0.207236185878395,0.97366325265876,924.336891971716,756.837159210154,0.228656655259519,2.2233841868835,856.930813332242,0.0045262714371236,435.113524286297,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.078575,0.001025,0.078575,0.001025,0.08465,0.001525,0.00965,0.002575,75,14,0,0,0.001,-0.000975,-0.000975,0.003,0.078575,0.078575,0.08465,0.001,0.001,0.001,0.001,0.001025,0.001025,0.001525,0.001040023338,0.0040264,0.0135602,0.0175866,1,0.146464398679575,1,1,1.35164,1.29840978698129,1.0444825987334,1.00016490607534,0.229267215791976,0.309958911961716,0.420772589137114,0.931103140127913,1037.11987040737,19.6759600657227,7.16205681797482,1.20716645100056,958.547151074379,1.41036504056009,26.0699965203561,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.583,0.499,0.583,0.499,0.589,0.499,0.008,0.0,34,5,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.08299999999999996,0.08299999999999996,0.08899999999999997,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0008410999999999991
24,0.00405473,0.00108268,0.0051374,1.01531798939889,0.0160269359179969,0.582959840203544,0.989592563429351,171.765,69.7375002219871,1.60040232038463,0.956548532633686,0.264679251580299,0.0004728870014804,0.233078690994377,0.978324320811819,9903.52880836814,1189.31090466201,0.0801893902629767,3.51250992542441,6501.49619391448,0.0057420053506418,1064.08141971,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.082325,-0.0005,0.084075,-0.000175,0.0885,-0.001075,0.009425,0.002275,156,25,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.082325,0.084075,0.0885,-0.00035,-0.0004,-0.0004,-0.0001,-0.0005,-0.000175,-0.001075,0.001082172269,0.00404518,0.00110761,0.00515278,1.03226238652772,0.0288696916569477,0.853499032737949,0.997206524369915,67.0384,29.2278846883218,1.70881859325653,1.07195156778598,0.232573464263202,0.0016742237312043,0.206215171417194,0.971501546277541,979.755890340989,818.146150662303,0.227815037038594,2.60555078265414,914.376970336612,0.0044517130677619,453.209554948883,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.08465,0.001525,0.08605,0.001125,0.09,0.001925,0.009975,0.002575,81,17,0,0,0.001,-0.000975,-0.000975,0.003,0.08465,0.08605,0.09,0.001,0.001,0.001,0.001,0.001525,0.001125,0.001925,0.001107383338,0.00397419,0.0136255,0.0175997,1,0.146883817304529,1,1,1.36159,1.30849300184178,1.04748547922454,1.00017216376286,0.233938899347952,0.306498563399885,0.417657723756391,0.930606336038544,1092.24676369234,62.6627619957802,7.16826605597759,1.28187369353141,1014.75812136881,1.49769403388661,26.0297332784976,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.587,0.499,0.589,0.499,0.595,0.499,0.008,0.0,39,6,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.08699999999999997,0.08899999999999997,0.09499999999999997,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0009063999999999999
25,0.00400511,0.0011423,0.00514741,1.01469784190546,0.0171882729515063,0.612997665156127,0.990996773020822,181.699,71.9568814256936,1.65435369956584,0.970129146040442,0.274970581643198,0.000448566132728,0.230281727536458,0.976449336654347,10505.1091154424,1400.85412767389,0.0833911535796778,3.9074826116755,6905.55354252715,0.005686101494927,1102.02626351384,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.0884,0.0001,0.08955,0.000225,0.094175,0.0006,0.009525,0.002475,151,27,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.0884,0.08955,0.094175,-0.00035,-0.0004,-0.0004,-0.0001,0.0001,0.000225,0.0006,0.001141792269,0.00400431,0.00116436,0.00516867,1.03205348786107,0.0307990534174833,0.856333535276103,0.997420761689772,75.4718,31.0249279220524,1.71587144419975,1.07988308138861,0.241914479990925,0.0014362940686396,0.204926319879099,0.969311479032504,1011.19521370336,861.306622649482,0.251783769741913,2.93437216651776,949.220539848905,0.0043945057601244,464.759787608671,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.08775,0.0007,0.09,0.001925,0.0943,0.0033,0.010075,0.002575,89,18,0,0,0.001,-0.000975,-0.000975,0.003,0.08775,0.09,0.0943,0.001,0.001,0.001,0.001,0.0007,0.001925,0.0033,0.0011641333379999999,0.00392051,0.0136927,0.0176133,1,0.147316593601057,1,1,1.37064,1.31768705376366,1.05078635536571,1.0001794927825,0.238560619905568,0.303393394391154,0.415846087955239,0.930082057958469,1147.09426464168,183.136746010535,7.17293255591684,1.36211919574201,1070.7807214356,1.59149658794021,25.9386527893058,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.595,0.499,0.595,0.499,0.601,0.499,0.008,0.0,36,5,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.09499999999999997,0.09499999999999997,0.10099999999999998,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0009735999999999998
26,0.00395546,0.00120186,0.00515732,1.01407757924826,0.0183393419187973,0.63719471643813,0.992372371907161,191.222,74.062617401877,1.67432194074347,0.983004309616177,0.285148173295697,0.0004281836213326,0.224214729912338,0.974486554643664,11090.6446442881,1618.18670729417,0.0846016380511767,4.34145216208737,7296.03768690097,0.0056298210337255,1138.40354550421,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.093475,-5e-05,0.094775,-0.00015,0.09975,0.0007,0.009725,0.002075,164,29,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.093475,0.094775,0.09975,-0.00035,-0.0004,-0.0004,-0.0001,-5e-05,-0.00015,0.0007,0.001201352269,0.00394969,0.00123384,0.00518353,1.03438350955136,0.0331931640235882,0.857191735921298,0.997582116061213,84.2055,32.8591714785031,1.72286625989111,1.0833598591556,0.251243686591889,0.001259144522788,0.203661593819151,0.966998745815237,1063.26912715078,936.871665666155,0.297626424048213,3.34631636670354,1003.8439113801,0.0043194669761569,482.078780371958,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.003,0.001,0.0941,0.0011,0.09615,0.001175,0.1014,0.00295,0.010175,0.002875,98,18,0,0,0.001,-0.000975,-0.000975,0.003,0.0941,0.09615,0.1014,0.001,0.001,0.001,0.001,0.0011,0.001175,0.00295,0.0012336133379999999,0.00386225,0.0137657,0.017628,1,0.147788102864386,1,1,1.37894,1.326127246109,1.05768819355004,1.0001867652018,0.243134903067566,0.300584046575282,0.413876916669398,0.929533186175839,1204.81614763828,270.198483923938,7.1788246253601,1.45339139428157,1129.83159807863,1.69818832814242,25.7937171108037,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.601,0.499,0.601,0.499,0.607,0.497,0.008,0.0,38,5,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.10099999999999998,0.10099999999999998,0.10699999999999998,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0010466
27,0.00390594,0.0012614,0.00516734,1.01346221727711,0.0194662434281714,0.659715623538776,0.992768133035362,200.304,76.0561717197258,1.69809246587293,0.994183506314102,0.295204992542262,0.0004109272034449,0.223002089288924,0.972457427617065,11660.3302523308,1818.33238670778,0.084133679233049,4.77281738685556,7678.20392763907,0.0055731982742992,1173.755321516,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.0996,-0.000175,0.1006,0.000425,0.105575,-0.000575,0.009825,0.0023,164,24,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.0996,0.1006,0.105575,-0.00035,-0.0004,-0.0004,-0.0001,-0.000175,0.000425,-0.000575,0.001260892269,0.00390134,0.00129759,0.00519893,1.03541147683109,0.0354205881682693,0.858120514290877,0.997706527345201,94.1386,34.8264979262727,1.73071745675935,1.08802941191881,0.260474728696333,0.0011146706467787,0.20225947343277,0.964712217342261,1119.12588824961,985.238237324191,0.337672355617328,3.73984902216528,1059.03401079337,0.0042516549483037,499.086644344563,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.10115,0.001125,0.10115,0.001125,0.106375,0.004525,0.010175,0.002825,86,16,0,0,0.001,-0.000975,-0.000975,0.0755,0.10115,0.10115,0.106375,0.001,0.001,0.001,0.00065,0.001125,0.001125,0.004525,0.001297363338,0.00380887,0.0138326,0.0176415,1,0.148223794192808,1,1,1.3867,1.33402319547468,1.10278267505031,1.0001939998614,0.247647718363789,0.297990972677407,0.395892070540908,0.928956929877955,1255.28280988155,333.429351098323,7.18405390142057,1.5393393861856,1181.56954519563,1.79865604817625,25.6304117466846,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.607,0.499,0.607,0.499,0.613,0.497,0.008,0.0,38,5,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.10699999999999998,0.10699999999999998,0.11299999999999999,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0011135
28,0.00384876,0.00133045,0.00517921,1.01285378363065,0.0206994240798499,0.68519730988333,0.994443669405239,208.971,77.9468092315905,1.73951055385766,1.00565697249869,0.305169342667674,0.0003961459285081,0.216617990197494,0.970352047044865,12302.6933821602,2045.91778809316,0.086018576248586,5.31771844443318,8077.52717881378,0.0055069063786798,1211.11495636727,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.105575,-0.000575,0.1065,-0.0001,0.111825,0.0001,0.009575,0.0022,150,28,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.105575,0.1065,0.111825,-0.00035,-0.0004,-0.0004,-0.0001,-0.000575,-0.0001,0.0001,0.001329942269,0.00384698,0.00136799,0.00521497,1.03639502660267,0.037920833889396,0.860402396626036,0.997828855770641,104.853,36.879645539654,1.7457345669306,1.10688012591212,0.269631233105689,0.0010016070859852,0.200794626706829,0.962321218010878,1302.42665392023,1054.32648760807,0.387564919048102,4.1848792240384,1130.44191703205,0.004176194949991,520.275942338727,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.106275,0.000375,0.108,0.000325,0.113425,0.001875,0.010375,0.002825,88,16,0,0,0.001,-0.000975,-0.000975,0.0755,0.106275,0.108,0.113425,0.001,0.001,0.001,0.00065,0.000375,0.000325,0.001875,0.0013677633379999999,0.0037534,0.0139022,0.0176556,1,0.148677426459712,1,1,1.394,1.34145679393565,1.12380095599578,1.00020129043415,0.252110371574501,0.295580256950945,0.379273507903658,0.928338730243181,1306.14185897296,396.642406261643,7.18890599994432,1.63229602401646,1235.00157892907,1.90731609495971,25.4461697270563,0.001,0.481,0.549,0.499,0.549,0.499,0.503,0.499,0.613,0.499,0.615,0.499,0.619,0.497,0.008,0.0,38,6,0,0,-0.499,0.049000000000000044,0.049000000000000044,0.0030000000000000027,0.11299999999999999,0.11499999999999999,0.119,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0011830999999999994
29,0.00379339,0.00139752,0.00519091,1.01225239919215,0.0219260375760421,0.700490728303624,0.994858559618996,217.183,79.7336854050937,1.77849191114844,1.0163860814063,0.314995813552437,0.0003833717962934,0.212968785907421,0.968199551084858,12899.1124208723,2338.57698478296,0.087676616389902,5.8471721137191,8463.79091990907,0.005442860737615,1247.00688695345,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.112375,-0.000275,0.1135,-0.0003,0.11815,-0.000275,0.0099,0.002175,134,24,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.112375,0.1135,0.11815,-0.00035,-0.0004,-0.0004,-0.0001,-0.000275,-0.0003,-0.000275,0.001397012269,0.00379258,0.00143809,0.00523066,1.0373121416442,0.0403096645081201,0.861936059598137,0.997935747035642,116.336,39.0179449366149,1.7932420043099,1.11544437623852,0.278669156103583,0.0009121611994697,0.199267907566368,0.960034149014403,1481.59490484525,1105.09651340906,0.415485748126608,4.64600307754572,1222.8800939307,0.0041002694967018,546.117051288093,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.11325,-0.0003,0.115075,-0.00075,0.120725,-0.0002,0.00985,0.0022,82,15,0,0,0.001,-0.000975,-0.000975,0.0755,0.11325,0.115075,0.120725,0.001,0.001,0.001,0.00065,-0.0003,-0.00075,-0.0002,0.001437863338,0.00369328,0.0139778,0.017671,1,0.149170089048421,1,1,1.40131,1.3484810793557,1.15905312457113,1.00020853380137,0.256524532190894,0.293148152752232,0.36469311829142,0.927684978818873,1359.40157891724,476.619739092296,7.19418811398512,1.73694655670636,1291.04155703629,2.02964516098065,25.2208693336308,0.001,0.481,0.549,0.499,0.561,0.499,0.503,0.499,0.619,0.499,0.621,0.499,0.627,0.499,0.008,0.0,39,6,0,0,-0.499,0.049000000000000044,0.061000000000000054,0.0030000000000000027,0.119,0.121,0.127,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0012586999999999997
30,0.00374121,0.00146056,0.00520177,1.01166345377419,0.0230869097462091,0.716592581678464,0.996615847784586,224.914,81.4178539191611,1.82138786089185,1.02372780313238,0.324707232599892,0.0003722240625208,0.207265177864733,0.965905819957432,13444.232305533,2555.13835645225,0.0909767793730444,6.36785370421583,8824.82010152954,0.0053820634974954,1280.49687164196,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.11815,-0.000275,0.11905,0.0003,0.123625,-0.000375,0.009875,0.002225,142,23,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.11815,0.11905,0.123625,-0.00035,-0.0004,-0.0004,-0.0001,-0.000275,0.0003,-0.000375,0.001460052269,0.0037344,0.00151288,0.00524728,1.03819110034724,0.0426275278214762,0.865466766072189,0.998087253066243,128.592,41.2443984663665,1.80026259618044,1.11851815710329,0.28756798050182,0.0008405612556905,0.197680750847817,0.957844928640476,1668.29430891763,1164.92343563675,0.450976283363131,5.16299324923088,1318.51014756376,0.004018798303022,572.787633782743,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.120725,-0.0002,0.120725,-0.0002,0.1269,-0.00195,0.01075,0.002375,83,14,0,0,0.001,-0.000975,-0.000975,0.0755,0.120725,0.120725,0.1269,0.001,0.001,0.001,0.00065,-0.0002,-0.0002,-0.00195,0.001512653338,0.00363598,0.0140496,0.0176856,1,0.149644201534589,1,1,1.44464,1.35584042917815,1.17576470791079,1.0002157828689,0.260877766423467,0.290761382190479,0.356135809788713,0.926997884409412,1408.06408770845,550.566040117911,7.19769236690925,1.83962898775328,1342.33174585058,2.14967333513741,24.9887018832978,0.001,0.481,0.561,0.499,0.561,0.499,0.503,0.499,0.627,0.499,0.627,0.499,0.633,0.497,0.008,0.0,38,5,0,0,-0.499,0.061000000000000054,0.061000000000000054,0.0030000000000000027,0.127,0.127,0.133,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0013305
31,0.00369124,0.00152113,0.00521237,1.0110915806688,0.0242345747674003,0.733353032380624,0.997235859044097,232.158,83.0031312694778,1.86772907279692,1.03066463511275,0.334309674349454,0.0003623938788219,0.198732469000505,0.963439276214209,13948.7464728613,2789.70028413211,0.091871874348571,6.86220940960433,9160.3822864745,0.0053237387099839,1311.74202682252,0.0006,-0.00035,-0.00045,-0.0004,-0.00045,-0.0004,0.0142,-0.0001,0.123625,-0.000375,0.1247,0.000525,0.13,-0.000925,0.010075,0.00235,151,22,0,0.0,0.0006,-0.00045,-0.00045,0.0142,0.123625,0.1247,0.13,-0.00035,-0.0004,-0.0004,-0.0001,-0.000375,0.000525,-0.000925,0.0015206222690000001,0.00367925,0.00158423,0.00526348,1.03899589765292,0.0447582891434716,0.869318626472952,0.998155716921143,141.577,43.5562909288368,1.81215197371288,1.12465167292815,0.296347967198647,0.0007826238035182,0.193488776814887,0.955577080012667,1840.50491940749,1219.03887091165,0.522594352899518,5.66408991975038,1412.89417442614,0.003941413434086,598.726969095727,0.001,0.001,-0.000975,0.001,-0.000975,0.001,0.0755,0.00065,0.1268,0.000275,0.1268,0.000275,0.133475,0.0018,0.010825,0.00305,79,15,0,0,0.001,-0.000975,-0.000975,0.0755,0.1268,0.1268,0.133475,0.001,0.001,0.001,0.00065,0.000275,0.000275,0.0018,0.001584003338,0.00357947,0.0141207,0.0177001,1,0.150112479455207,1,1,1.48746,1.36299591532856,1.19889111856637,1.00022308487141,0.265174240289832,0.288523864054656,0.347735450853784,0.926267388453201,1454.18482284897,621.402377506527,7.20116607257195,1.94376878471037,1391.0152542682,2.27140477172692,24.7467789720945,0.001,0.481,0.561,0.499,0.561,0.499,0.503,0.499,0.633,0.499,0.633,0.499,0.639,0.497,0.008,0.0,38,5,0,0,-0.499,0.061000000000000054,0.061000000000000054,0.0030000000000000027,0.133,0.133,0.139,-0.019000000000000017,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0030000000000000027,0.0014015999999999994
