mode,mode_label,saved_index,fem_cycle,field,metric,FEM_nstep2_projected,PIDL,PIDL_over_FEM
lagged_g,lagged g,0,1,psi_raw,p999,651.2774658203125,2548.803466796875,3.913544688033303
lagged_g,lagged g,0,1,psi_raw,p99,156.2744430541712,0.05773429572582245,0.00036944169883113486
lagged_g,lagged g,0,1,psi_raw,domain_mean,0.9048060786237279,1.852667212486267,2.0475848430464803
lagged_g,lagged g,0,1,psi_raw,tip_2l0_mean,2.8790208175156233,6.587906360626221,2.2882454758736634
lagged_g,lagged g,0,1,psi_raw,tip_2l0_integral,0.0036390825398128247,0.008327114395797253,2.2882455412032385
lagged_g,lagged g,0,1,psi_raw,right_band_mean,0.008561442121806203,0.008584177121520042,1.002655510530864
lagged_g,lagged g,0,1,g_alpha,max,1.000005315816677,1.0002338886260986,1.0002285715943768
lagged_g,lagged g,0,1,g_alpha,p999,1.0000050650857428,1.0001966953277588,1.0001916292713973
lagged_g,lagged g,0,1,g_alpha,p99,1.0000045129327986,1.000152587890625,1.0001480742895772
lagged_g,lagged g,0,1,g_alpha,domain_mean,0.9885646693074747,0.989414632320404,1.0008597950536962
lagged_g,lagged g,0,1,g_alpha,tip_2l0_mean,0.5569526599001612,0.5491182208061218,0.9859333841848538
lagged_g,lagged g,0,1,g_alpha,tip_2l0_integral,0.0007039882059254989,0.0006940854946151376,0.9859334130500912
lagged_g,lagged g,0,1,g_alpha,right_band_mean,1.0000043109952526,1.000042200088501,1.0000378889299095
lagged_g,lagged g,0,1,psi_active,max,0.25432828021337345,0.43513134121894836,1.7109042724383101
lagged_g,lagged g,0,1,psi_active,p999,0.1080088495014654,0.11320821195840836,1.0481383005276101
lagged_g,lagged g,0,1,psi_active,p99,0.033885238633461316,0.03523160517215729,1.0397331284356501
lagged_g,lagged g,0,1,psi_active,domain_mean,0.0047911518129206635,0.004790312144905329,0.9998247461052955
lagged_g,lagged g,0,1,psi_active,tip_2l0_mean,0.05526669625117313,0.055565398186445236,1.005404736587014
lagged_g,lagged g,0,1,psi_active,tip_2l0_integral,6.985710840893967e-05,7.023466605460271e-05,1.0054047133393047
lagged_g,lagged g,0,1,psi_active,right_band_mean,0.008561478878424783,0.008584534749388695,1.0026929776141844
lagged_g,lagged g,0,1,history_driver,max,0.2424047440290451,44.84514236450195,185.0010920542404
lagged_g,lagged g,0,1,history_driver,p999,0.11238760501146317,36.655941009521484,326.15643874413644
lagged_g,lagged g,0,1,history_driver,p99,0.03599074773490292,0.04971857741475105,1.3814266316710955
lagged_g,lagged g,0,1,history_driver,domain_mean,0.004831751804360173,0.023277178406715393,4.817544308817781
lagged_g,lagged g,0,1,history_driver,tip_2l0_mean,0.056241058275375615,0.12495347857475281,2.2217483526525674
lagged_g,lagged g,0,1,history_driver,tip_2l0_integral,7.108870208417807e-05,0.0001579412055434659,2.2217483357122405
lagged_g,lagged g,0,1,history_driver,right_band_mean,0.00856146456690375,0.008584177121520042,1.0026528819267784
lagged_g,lagged g,1,2,alpha_bar,max,0.48751550912857056,44.84866714477539,91.99433926715884
lagged_g,lagged g,1,2,alpha_bar,p999,0.22638249397277832,36.66466522216797,161.95892437944767
lagged_g,lagged g,1,2,alpha_bar,p99,0.07216600738465768,0.09953200817108154,1.3792090179044851
lagged_g,lagged g,1,2,alpha_bar,domain_mean,0.009673479094925592,0.02806571125984192,2.901304792663926
lagged_g,lagged g,1,2,alpha_bar,tip_2l0_mean,0.11275953790459826,0.18078556656837463,1.6032840319133865
lagged_g,lagged g,1,2,alpha_bar,tip_2l0_integral,0.00014252806478144166,0.00022851297399029136,1.6032840573588258
lagged_g,lagged g,1,2,alpha_bar,right_band_mean,0.01712135508122586,0.017167547717690468,1.00269795446946
lagged_g,lagged g,1,2,delta_alpha_bar,max,0.24511076509952545,0.4321907162666321,1.7632465717739658
lagged_g,lagged g,1,2,delta_alpha_bar,p999,0.1125040277838707,0.11273063719272614,1.0020142337418423
lagged_g,lagged g,1,2,delta_alpha_bar,p99,0.035971394926309165,0.03534509241580963,0.9825888734150406
lagged_g,lagged g,1,2,delta_alpha_bar,domain_mean,0.0048417272905654195,0.0047885337844491005,0.989013527007196
lagged_g,lagged g,1,2,delta_alpha_bar,tip_2l0_mean,0.056518479629222636,0.05583210289478302,0.9878557112834166
lagged_g,lagged g,1,2,delta_alpha_bar,tip_2l0_integral,7.143936269726357e-05,7.057178299874067e-05,0.9878557189514776
lagged_g,lagged g,1,2,delta_alpha_bar,right_band_mean,0.008559890514322111,0.008583370596170425,1.0027430353003963
lagged_g,lagged g,1,2,psi_raw,max,663.7318725585938,2793.8623046875,4.209323704642284
lagged_g,lagged g,1,2,psi_raw,p999,638.1360473632812,2543.622314453125,3.9860188512514467
lagged_g,lagged g,1,2,psi_raw,p99,157.86733627316562,0.058006156235933304,0.0003674360865604421
lagged_g,lagged g,1,2,psi_raw,domain_mean,0.8943307701759456,1.85567307472229,2.0749292505693564
lagged_g,lagged g,1,2,psi_raw,tip_2l0_mean,2.997225525052507,6.551951885223389,2.18600563436367
lagged_g,lagged g,1,2,psi_raw,tip_2l0_integral,0.0037884932994378096,0.008281667716801167,2.1860056392418903
lagged_g,lagged g,1,2,psi_raw,right_band_mean,0.008559840719614705,0.008583012968301773,1.0027070887702347
lagged_g,lagged g,1,2,g_alpha,max,1.0000093391442924,1.000281572341919,1.0002722306552252
lagged_g,lagged g,1,2,g_alpha,p999,1.0000088883750615,1.0002565383911133,1.0002476478148652
lagged_g,lagged g,1,2,g_alpha,p99,1.0000076790427737,1.0002102851867676,1.0002026045881847
lagged_g,lagged g,1,2,g_alpha,domain_mean,0.988548077901483,0.9894050359725952,1.0008668855772107
lagged_g,lagged g,1,2,g_alpha,tip_2l0_mean,0.5557448984461288,0.5461934208869934,0.9828131979513595
lagged_g,lagged g,1,2,g_alpha,tip_2l0_integral,0.0007024615953525956,0.0006903885514475405,0.9828132328017234
lagged_g,lagged g,1,2,g_alpha,right_band_mean,1.000007417263074,1.0000849962234497,1.0000775783849565
lagged_g,lagged g,1,2,psi_active,max,0.2571633085059211,0.4291794002056122,1.668898268182494
lagged_g,lagged g,1,2,psi_active,p999,0.10912325263361138,0.11243967711925507,1.030391547223934
lagged_g,lagged g,1,2,psi_active,p99,0.03408058094268215,0.035347238183021545,1.0371665389879856
lagged_g,lagged g,1,2,psi_active,domain_mean,0.004789459832938539,0.004785954486578703,0.9992681123796616
lagged_g,lagged g,1,2,psi_active,tip_2l0_mean,0.05552929811295059,0.055500585585832596,0.9994829301270909
lagged_g,lagged g,1,2,psi_active,tip_2l0_integral,7.01890371828835e-05,7.015274604782462e-05,0.9994829515189912
lagged_g,lagged g,1,2,psi_active,right_band_mean,0.008559903904960165,0.008583733811974525,1.0027838988940696
lagged_g,lagged g,1,2,history_driver,max,0.24511076509952545,0.4321907162666321,1.7632465717739658
lagged_g,lagged g,1,2,history_driver,p999,0.1125040277838707,0.11273063719272614,1.0020142337418423
lagged_g,lagged g,1,2,history_driver,p99,0.035971394926309165,0.03534509241580963,0.9825888734150406
lagged_g,lagged g,1,2,history_driver,domain_mean,0.0048417272905654195,0.0047885337844491005,0.989013527007196
lagged_g,lagged g,1,2,history_driver,tip_2l0_mean,0.056518479629222636,0.05583210289478302,0.9878557112834166
lagged_g,lagged g,1,2,history_driver,tip_2l0_integral,7.143936269726357e-05,7.057178299874067e-05,0.9878557189514776
lagged_g,lagged g,1,2,history_driver,right_band_mean,0.008559890514322111,0.008583370596170425,1.0027430353003963
lagged_g,lagged g,2,3,alpha_bar,max,0.7322266101837158,44.85017395019531,61.25176731687257
lagged_g,lagged g,2,3,alpha_bar,p999,0.3374171853065491,36.664676666259766,108.6627423346837
lagged_g,lagged g,2,3,alpha_bar,p99,0.10780069455504102,0.1485263705253601,1.3777867678721247
lagged_g,lagged g,2,3,alpha_bar,domain_mean,0.014517772004083484,0.03285139799118042,2.2628401921410632
lagged_g,lagged g,2,3,alpha_bar,tip_2l0_mean,0.16947403792065005,0.23641367256641388,1.3949845974467536
lagged_g,lagged g,2,3,alpha_bar,tip_2l0_integral,0.00021421519726307688,0.00029882689705118537,1.3949845803152667
lagged_g,lagged g,2,3,alpha_bar,right_band_mean,0.02568121079606649,0.02575025148689747,1.0026883736666168
lagged_g,lagged g,2,3,delta_alpha_bar,max,0.24471110105514526,0.41899558901786804,1.7122050745194761
lagged_g,lagged g,2,3,delta_alpha_bar,p999,0.11167380213737488,0.11291229724884033,1.0110902923314273
lagged_g,lagged g,2,3,delta_alpha_bar,p99,0.03606931470334493,0.03525150194764137,0.977326634497225
lagged_g,lagged g,2,3,delta_alpha_bar,domain_mean,0.004844292909157893,0.004785685334354639,0.9879017276819783
lagged_g,lagged g,2,3,delta_alpha_bar,tip_2l0_mean,0.0567145000160518,0.05562808737158775,0.9808441819260232
lagged_g,lagged g,2,3,delta_alpha_bar,tip_2l0_integral,7.168713248163523e-05,7.031390850897878e-05,0.980844205576109
lagged_g,lagged g,2,3,delta_alpha_bar,right_band_mean,0.008559855714840628,0.008582702837884426,1.0026691014200377
lagged_g,lagged g,2,3,psi_raw,max,663.0670776367188,2805.138671875,4.230550371876372
lagged_g,lagged g,2,3,psi_raw,p999,638.0804443359375,2549.62841796875,3.995778965804534
lagged_g,lagged g,2,3,psi_raw,p99,158.39109268185703,0.056997768580913544,0.0003598546333372342
lagged_g,lagged g,2,3,psi_raw,domain_mean,0.8952262156304751,1.8570467233657837,2.074388228295944
lagged_g,lagged g,2,3,psi_raw,tip_2l0_mean,3.038979519465806,6.586505889892578,2.1673413222114637
lagged_g,lagged g,2,3,psi_raw,tip_2l0_integral,0.003841270351660723,0.008325343951582909,2.167341319254854
lagged_g,lagged g,2,3,psi_raw,right_band_mean,0.008559780438886833,0.008581983856856823,1.0025939237727548
lagged_g,lagged g,2,3,g_alpha,max,1.0000131258612277,1.0003271102905273,1.0003139803080376
lagged_g,lagged g,2,3,g_alpha,p999,1.0000124634814251,1.0002963542938232,1.0002838872741744
lagged_g,lagged g,2,3,g_alpha,p99,1.0000106767810095,1.000246524810791,1.0002358455117106
lagged_g,lagged g,2,3,g_alpha,domain_mean,0.988547794433114,0.9894055724143982,1.0008677152345236
lagged_g,lagged g,2,3,g_alpha,tip_2l0_mean,0.5555037815491315,0.5442521572113037,0.9797451885809842
lagged_g,lagged g,2,3,g_alpha,tip_2l0_integral,0.0007021568235758239,0.0006879347492940724,0.9797451597645612
lagged_g,lagged g,2,3,g_alpha,right_band_mean,1.0000103301209624,1.0001274347305298,1.000117103399875
lagged_g,lagged g,2,3,psi_active,max,0.25645054631115255,0.41880670189857483,1.6330895290448508
lagged_g,lagged g,2,3,psi_active,p999,0.10808322185072357,0.112229123711586,1.0383584222404882
lagged_g,lagged g,2,3,psi_active,p99,0.03412808018950954,0.035252828150987625,1.0329566724888268
lagged_g,lagged g,2,3,psi_active,domain_mean,0.004788760633967184,0.004784310702234507,0.999070755029785
lagged_g,lagged g,2,3,psi_active,tip_2l0_mean,0.05568635026378802,0.05540760979056358,0.9949944560578304
lagged_g,lagged g,2,3,psi_active,tip_2l0_integral,7.038755111389623e-05,7.003522478044033e-05,0.9949944794515468
lagged_g,lagged g,2,3,psi_active,right_band_mean,0.008559868413014354,0.008583063259720802,1.002709720008217
lagged_g,lagged g,2,3,history_driver,max,0.24471110105514526,0.41899558901786804,1.7122050745194761
lagged_g,lagged g,2,3,history_driver,p999,0.11167380213737488,0.11291229724884033,1.0110902923314273
lagged_g,lagged g,2,3,history_driver,p99,0.03606931470334493,0.03525150194764137,0.977326634497225
lagged_g,lagged g,2,3,history_driver,domain_mean,0.004844292909157893,0.004785685334354639,0.9879017276819783
lagged_g,lagged g,2,3,history_driver,tip_2l0_mean,0.0567145000160518,0.05562808737158775,0.9808441819260232
lagged_g,lagged g,2,3,history_driver,tip_2l0_integral,7.168713248163523e-05,7.031390850897878e-05,0.980844205576109
lagged_g,lagged g,2,3,history_driver,right_band_mean,0.008559855714840628,0.008582702837884426,1.0026691014200377
lagged_g,lagged g,19,20,alpha_bar,max,2.3945114612579346,44.875797271728516,18.741107736503974
lagged_g,lagged g,19,20,alpha_bar,p999,1.1583194253444706,36.6654167175293,31.653977232252174
lagged_g,lagged g,19,20,alpha_bar,p99,0.677829414010042,0.9353155493736267,1.379868636623919
lagged_g,lagged g,19,20,alpha_bar,domain_mean,0.09255868067561585,0.1116907149553299,1.2067016744411558
lagged_g,lagged g,19,20,alpha_bar,tip_2l0_mean,0.4711684432030364,0.7160496711730957,1.519731810359241
lagged_g,lagged g,19,20,alpha_bar,tip_2l0_integral,0.0005955569492722696,0.000905086868442595,1.5197318569593554
lagged_g,lagged g,19,20,alpha_bar,right_band_mean,0.17089664378161334,0.17144225537776947,1.003192640792018
lagged_g,lagged g,19,20,delta_alpha_bar,max,0.2915639281272888,11.773061752319336,40.37900651132516
lagged_g,lagged g,19,20,delta_alpha_bar,p999,0.1082409462928785,0.13849367201328278,1.2794942834160596
lagged_g,lagged g,19,20,delta_alpha_bar,p99,0.041770939528942015,0.03476722538471222,0.8323304617226265
lagged_g,lagged g,19,20,delta_alpha_bar,domain_mean,0.004272547468768581,0.004410614725202322,1.032314973079406
lagged_g,lagged g,19,20,delta_alpha_bar,tip_2l0_mean,0.0032813145637630185,0.0011596183758229017,0.3534005513001012
lagged_g,lagged g,19,20,delta_alpha_bar,tip_2l0_integral,4.1475818667152575e-06,1.46575769122137e-06,0.35340054478109667
lagged_g,lagged g,19,20,delta_alpha_bar,right_band_mean,0.008515205600063297,0.00855126604437828,1.0042348295518215
lagged_g,lagged g,19,20,psi_raw,max,842.2301635742188,2819.666015625,3.34785684195758
lagged_g,lagged g,19,20,psi_raw,p999,654.114823425293,2598.111572265625,3.971950304780637
lagged_g,lagged g,19,20,psi_raw,p99,401.088198852539,0.05675613507628441,0.00014150537273012844
lagged_g,lagged g,19,20,psi_raw,domain_mean,1.1144562220934804,2.126408100128174,1.9080229963037625
lagged_g,lagged g,19,20,psi_raw,tip_2l0_mean,48.94149887901553,46.12516403198242,0.9424550757222382
lagged_g,lagged g,19,20,psi_raw,tip_2l0_integral,0.06186205843297202,0.05830220878124237,0.9424550404253559
lagged_g,lagged g,19,20,psi_raw,right_band_mean,0.008514877528284918,0.00854445155709982,1.0034732183424437
lagged_g,lagged g,19,20,g_alpha,max,1.0000573043462422,1.0010554790496826,1.0009981175069693
lagged_g,lagged g,19,20,g_alpha,p999,1.0000456019022517,1.0010266304016113,1.000980983764634
lagged_g,lagged g,19,20,g_alpha,p99,1.0000405014353315,1.000960350036621,1.0009198113476097
lagged_g,lagged g,19,20,g_alpha,domain_mean,0.987382501311347,0.9889469742774963,1.0015844649505856
lagged_g,lagged g,19,20,g_alpha,tip_2l0_mean,0.41810288206861745,0.42463305592536926,1.0156185813033456
lagged_g,lagged g,19,20,g_alpha,tip_2l0_integral,0.0005284820758240556,0.0005367362173274159,1.015618583639738
lagged_g,lagged g,19,20,g_alpha,right_band_mean,1.0000394367602232,1.0008494853973389,1.0008100166926817
lagged_g,lagged g,19,20,psi_active,max,0.3224991727161346,0.667942464351654,2.0711447372907847
lagged_g,lagged g,19,20,psi_active,p999,0.10472564843095324,0.10812658071517944,1.0324746834722964
lagged_g,lagged g,19,20,psi_active,p99,0.03415577241922712,0.03447264805436134,1.0092773669775317
lagged_g,lagged g,19,20,psi_active,domain_mean,0.004197366516029803,0.004300964530557394,1.0246816698355858
lagged_g,lagged g,19,20,psi_active,tip_2l0_mean,0.0009012618220446963,0.0011168204946443439,1.2391743079836763
lagged_g,lagged g,19,20,psi_active,tip_2l0_integral,1.139195013960662e-06,1.4116611737335916e-06,1.2391742909983787
lagged_g,lagged g,19,20,psi_active,right_band_mean,0.00851520999611085,0.008551628328859806,1.00427685667947
lagged_g,lagged g,19,20,history_driver,max,0.2915639281272888,11.773061752319336,40.37900651132516
lagged_g,lagged g,19,20,history_driver,p999,0.1082409462928785,0.13849367201328278,1.2794942834160596
lagged_g,lagged g,19,20,history_driver,p99,0.041770939528942015,0.03476722538471222,0.8323304617226265
lagged_g,lagged g,19,20,history_driver,domain_mean,0.004272547468768581,0.004410614725202322,1.032314973079406
lagged_g,lagged g,19,20,history_driver,tip_2l0_mean,0.0032813145637630185,0.0011596183758229017,0.3534005513001012
lagged_g,lagged g,19,20,history_driver,tip_2l0_integral,4.1475818667152575e-06,1.46575769122137e-06,0.35340054478109667
lagged_g,lagged g,19,20,history_driver,right_band_mean,0.008515205600063297,0.00855126604437828,1.0042348295518215
lagged_g,lagged g,39,40,alpha_bar,max,6.920406818389893,44.90017318725586,6.488082906909564
lagged_g,lagged g,39,40,alpha_bar,p999,2.6288248476982123,36.67864227294922,13.952486147970216
lagged_g,lagged g,39,40,alpha_bar,p99,2.1244487714767444,1.7448405027389526,0.821314463387169
lagged_g,lagged g,39,40,alpha_bar,domain_mean,0.1685644438132181,0.19150841236114502,1.1361139278776402
lagged_g,lagged g,39,40,alpha_bar,tip_2l0_mean,0.5867260319383277,0.7348707318305969,1.2524938247632433
lagged_g,lagged g,39,40,alpha_bar,tip_2l0_integral,0.000741621750523811,0.0009288766887038946,1.2524938596364312
lagged_g,lagged g,39,40,alpha_bar,right_band_mean,0.3398811550284007,0.3415761888027191,1.0049871366777507
lagged_g,lagged g,39,40,delta_alpha_bar,max,0.32408857345581055,20.07564926147461,61.944946245418684
lagged_g,lagged g,39,40,delta_alpha_bar,p999,0.1535134221911446,0.1511218398809433,0.9844210214581531
lagged_g,lagged g,39,40,delta_alpha_bar,p99,0.10299158096313477,0.034843772649765015,0.3383167082582909
lagged_g,lagged g,39,40,delta_alpha_bar,domain_mean,0.003321027827529084,0.0035922881215810776,1.0816796209304325
lagged_g,lagged g,39,40,delta_alpha_bar,tip_2l0_mean,0.00796460246819498,0.0005707393866032362,0.07165949447977697
lagged_g,lagged g,39,40,delta_alpha_bar,tip_2l0_integral,1.0067258146319811e-05,7.214146080514183e-07,0.0716594923430208
lagged_g,lagged g,39,40,delta_alpha_bar,right_band_mean,0.008370722328117239,0.008453981950879097,1.0099465278500745
lagged_g,lagged g,39,40,psi_raw,max,1640.9962158203125,2779.290771484375,1.6936606828767389
lagged_g,lagged g,39,40,psi_raw,p999,1249.4049399414068,2639.433837890625,2.1125527469215912
lagged_g,lagged g,39,40,psi_raw,p99,490.35635375976057,0.06898095458745956,0.00014067515197581243
lagged_g,lagged g,39,40,psi_raw,domain_mean,1.4467157402873174,2.625687837600708,1.8149300270136324
lagged_g,lagged g,39,40,psi_raw,tip_2l0_mean,93.79736843100262,99.1727066040039,1.057307984892512
lagged_g,lagged g,39,40,psi_raw,tip_2l0_integral,0.11855988107519128,0.12535430490970612,1.0573079508253367
lagged_g,lagged g,39,40,psi_raw,right_band_mean,0.008370327883069819,0.008440238423645496,1.008352186623069
lagged_g,lagged g,39,40,g_alpha,max,1.0000779981830776,1.0020421743392944,1.0019640229659939
lagged_g,lagged g,39,40,g_alpha,p999,1.000054475528796,1.001986026763916,1.0019314460185769
lagged_g,lagged g,39,40,g_alpha,p99,1.0000519595853203,1.0018932819366455,1.0018412266819503
lagged_g,lagged g,39,40,g_alpha,domain_mean,0.9848756124301707,0.9877973794937134,1.002966635610291
lagged_g,lagged g,39,40,g_alpha,tip_2l0_mean,0.41489257236715404,0.41424480080604553,0.9984387005112849
lagged_g,lagged g,39,40,g_alpha,tip_2l0_integral,0.0005244242441088726,0.0005236054421402514,0.9984386649209697
lagged_g,lagged g,39,40,g_alpha,right_band_mean,1.000048970867499,1.0016918182373047,1.0016427669220842
lagged_g,lagged g,39,40,psi_active,max,0.2979344434513358,0.4582698345184326,1.5381566132795446
lagged_g,lagged g,39,40,psi_active,p999,0.10317979629706082,0.10529899597167969,1.0205389015163158
lagged_g,lagged g,39,40,psi_active,p99,0.034360761370532344,0.034458570182323456,1.002846526325083
lagged_g,lagged g,39,40,psi_active,domain_mean,0.0031361779713216897,0.003387018572539091,1.07998289749854
lagged_g,lagged g,39,40,psi_active,tip_2l0_mean,0.0025970015877111218,0.0005706612719222903,0.21973851484058776
lagged_g,lagged g,39,40,psi_active,tip_2l0_integral,3.282610211155391e-06,7.21315927876276e-07,0.21973852558704862
lagged_g,lagged g,39,40,psi_active,right_band_mean,0.008370723935258402,0.008454320952296257,1.0099868324035552
lagged_g,lagged g,39,40,history_driver,max,0.32408857345581055,20.07564926147461,61.944946245418684
lagged_g,lagged g,39,40,history_driver,p999,0.1535134221911446,0.1511218398809433,0.9844210214581531
lagged_g,lagged g,39,40,history_driver,p99,0.10299158096313477,0.034843772649765015,0.3383167082582909
lagged_g,lagged g,39,40,history_driver,domain_mean,0.003321027827529084,0.0035922881215810776,1.0816796209304325
lagged_g,lagged g,39,40,history_driver,tip_2l0_mean,0.00796460246819498,0.0005707393866032362,0.07165949447977697
lagged_g,lagged g,39,40,history_driver,tip_2l0_integral,1.0067258146319811e-05,7.214146080514183e-07,0.0716594923430208
lagged_g,lagged g,39,40,history_driver,right_band_mean,0.008370722328117239,0.008453981950879097,1.0099465278500745
lagged_g,lagged g,68,69,alpha_bar,max,18.459121704101562,44.94145965576172,2.434647778814734
lagged_g,lagged g,68,69,alpha_bar,p999,8.433470001220847,36.80181121826172,4.363780414578366
lagged_g,lagged g,68,69,alpha_bar,p99,5.670693426132202,3.0213611125946045,0.532802760711996
lagged_g,lagged g,68,69,alpha_bar,domain_mean,0.23574995771802848,0.27199625968933105,1.153748922469184
lagged_g,lagged g,68,69,alpha_bar,tip_2l0_mean,1.0786265809304356,0.7464671730995178,0.6920533818623371
lagged_g,lagged g,68,69,alpha_bar,tip_2l0_integral,0.0013633840831443213,0.0009435346000827849,0.6920534072150429
lagged_g,lagged g,68,69,alpha_bar,right_band_mean,0.584365829154561,0.5826337337493896,0.997035939956179
lagged_g,lagged g,68,69,delta_alpha_bar,max,0.5624628067016602,28.52802276611328,50.71983858524717
lagged_g,lagged g,68,69,delta_alpha_bar,p999,0.2731819796562197,0.16201956570148468,0.5930829182267985
lagged_g,lagged g,68,69,delta_alpha_bar,p99,0.12568044662475586,0.03358268737792969,0.26720693854786753
lagged_g,lagged g,68,69,delta_alpha_bar,domain_mean,0.001195043674875665,0.0019369496731087565,1.620819149819174
lagged_g,lagged g,68,69,delta_alpha_bar,tip_2l0_mean,0.028948476696991323,0.00023756608425173908,0.008206514171311468
lagged_g,lagged g,68,69,delta_alpha_bar,tip_2l0_integral,3.659087682217771e-05,3.002835455845343e-07,0.008206514072997906
lagged_g,lagged g,68,69,delta_alpha_bar,right_band_mean,0.010090511349588813,0.008241348899900913,0.8167424439036727
lagged_g,lagged g,68,69,psi_raw,max,2216.02978515625,2673.7421875,1.2065461418477628
lagged_g,lagged g,68,69,psi_raw,p999,2171.030036865241,2590.756103515625,1.1933303821334633
lagged_g,lagged g,68,69,psi_raw,p99,500.73057983398337,0.6417367458343506,0.0012816008681697006
lagged_g,lagged g,68,69,psi_raw,domain_mean,2.5315790875767505,3.61311411857605,1.4272175561517038
lagged_g,lagged g,68,69,psi_raw,tip_2l0_mean,93.69374156176028,144.71524047851562,1.5445561044557434
lagged_g,lagged g,68,69,psi_raw,tip_2l0_integral,0.11842889670431733,0.18292008340358734,1.54455617247103
lagged_g,lagged g,68,69,psi_raw,right_band_mean,0.043624748649762644,0.008218289352953434,0.1883859416344889
lagged_g,lagged g,68,69,g_alpha,max,1.0000820059315563,1.0034421682357788,1.0033598867735778
lagged_g,lagged g,68,69,g_alpha,p999,1.000057839294019,1.0033562183380127,1.003298188279112
lagged_g,lagged g,68,69,g_alpha,p99,1.000056432597559,1.0032267570495605,1.0031701455524535
lagged_g,lagged g,68,69,g_alpha,domain_mean,0.9796414867973734,0.9849467277526855,1.0054154923273573
lagged_g,lagged g,68,69,g_alpha,tip_2l0_mean,0.40576307249798227,0.4046279191970825,0.9972024233405188
lagged_g,lagged g,68,69,g_alpha,tip_2l0_integral,0.0005128845555560835,0.0005114497034810483,0.9972023878288176
lagged_g,lagged g,68,69,g_alpha,right_band_mean,0.9941050613275884,1.0028228759765625,1.0087695103748209
lagged_g,lagged g,68,69,psi_active,max,0.3319188272720554,0.49030664563179016,1.4771884127859762
lagged_g,lagged g,68,69,psi_active,p999,0.1465283987958004,0.10052626579999924,0.686053124350939
lagged_g,lagged g,68,69,psi_active,p99,0.04365398870732709,0.03314671665430069,0.7593055671620035
lagged_g,lagged g,68,69,psi_active,domain_mean,0.0009419260876235448,0.001585597638040781,1.6833567504656368
lagged_g,lagged g,68,69,psi_active,tip_2l0_mean,0.012902411666071674,0.00023712693655397743,0.01837849719037636
lagged_g,lagged g,68,69,psi_active,tip_2l0_integral,1.6308649360859972e-05,2.997284695993585e-07,0.01837849738303243
lagged_g,lagged g,68,69,psi_active,right_band_mean,0.01009850968688296,0.008241649717092514,0.8161253464753975
lagged_g,lagged g,68,69,history_driver,max,0.5624628067016602,28.52802276611328,50.71983858524717
lagged_g,lagged g,68,69,history_driver,p999,0.2731819796562197,0.16201956570148468,0.5930829182267985
lagged_g,lagged g,68,69,history_driver,p99,0.12568044662475586,0.03358268737792969,0.26720693854786753
lagged_g,lagged g,68,69,history_driver,domain_mean,0.001195043674875665,0.0019369496731087565,1.620819149819174
lagged_g,lagged g,68,69,history_driver,tip_2l0_mean,0.028948476696991323,0.00023756608425173908,0.008206514171311468
lagged_g,lagged g,68,69,history_driver,tip_2l0_integral,3.659087682217771e-05,3.002835455845343e-07,0.008206514072997906
lagged_g,lagged g,68,69,history_driver,right_band_mean,0.010090511349588813,0.008241348899900913,0.8167424439036727
raw,raw driver,0,1,alpha_bar,max,0.2424047440290451,2795.06884765625,11530.586411796226
raw,raw driver,0,1,alpha_bar,p999,0.11238760501146317,2548.803466796875,22678.688335220824
raw,raw driver,0,1,alpha_bar,p99,0.03599074773490292,0.05773429572582245,1.6041427133183228
raw,raw driver,0,1,alpha_bar,domain_mean,0.004831751804360173,1.852667212486267,383.435922932635
raw,raw driver,0,1,alpha_bar,tip_2l0_mean,0.056241058275375615,6.587906360626221,117.13695585829056
raw,raw driver,0,1,alpha_bar,tip_2l0_integral,7.108870208417807e-05,0.008327114395797253,117.13695920255921
raw,raw driver,0,1,alpha_bar,right_band_mean,0.00856146456690375,0.008584177121520042,1.0026528819267784
raw,raw driver,0,1,delta_alpha_bar,max,0.2424047440290451,2795.06884765625,11530.586411796226
raw,raw driver,0,1,delta_alpha_bar,p999,0.11238760501146317,2548.803466796875,22678.688335220824
raw,raw driver,0,1,delta_alpha_bar,p99,0.03599074773490292,0.05773429572582245,1.6041427133183228
raw,raw driver,0,1,delta_alpha_bar,domain_mean,0.004831751804360173,1.852667212486267,383.435922932635
raw,raw driver,0,1,delta_alpha_bar,tip_2l0_mean,0.056241058275375615,6.587906360626221,117.13695585829056
raw,raw driver,0,1,delta_alpha_bar,tip_2l0_integral,7.108870208417807e-05,0.008327114395797253,117.13695920255921
raw,raw driver,0,1,delta_alpha_bar,right_band_mean,0.00856146456690375,0.008584177121520042,1.0026528819267784
raw,raw driver,0,1,psi_raw,max,685.90625,2795.06884765625,4.075001281379562
raw,raw driver,0,1,psi_raw,p999,651.2774658203125,2548.803466796875,3.913544688033303
raw,raw driver,0,1,psi_raw,p99,156.2744430541712,0.05773429572582245,0.00036944169883113486
raw,raw driver,0,1,psi_raw,domain_mean,0.9048060786237279,1.852667212486267,2.0475848430464803
raw,raw driver,0,1,psi_raw,tip_2l0_mean,2.8790208175156233,6.587906360626221,2.2882454758736634
raw,raw driver,0,1,psi_raw,tip_2l0_integral,0.0036390825398128247,0.008327114395797253,2.2882455412032385
raw,raw driver,0,1,psi_raw,right_band_mean,0.008561442121806203,0.008584177121520042,1.002655510530864
