cycle,fem_cycle,pidl_saved_index,pidl_cycle_offset,field,metric,FEM_projected_to_PIDL,PIDL_native,PIDL_over_FEM_projected,FEM_projected_over_PIDL
20,20,19,-1,fatigue_f,tip_l0_integral,9.78201388925365e-05,0.0002845073316309587,2.9084740100759157,0.34382291075514837
20,20,19,-1,fatigue_f,tip_l0_mean,0.7307507911151225,0.9077276261710759,1.2421849380222874,0.8050331068996249
20,20,19,-1,fatigue_f,top1_mean,1.0,1.0,1.0,1.0
40,40,39,-1,damage_alpha,crack_strip_mean,0.2857935326314344,0.2941073179244995,1.0290901799509464,0.9717321372629044
40,40,39,-1,damage_alpha,domain_mean,0.005607402794014342,0.011039155535399914,1.9686753281187024,0.5079557739749886
40,40,39,-1,damage_alpha,max,1.0179729461669922,1.0010981559753418,0.9834231447356341,1.0168562793677407
40,40,39,-1,damage_alpha,p99,1.0055574655532837,0.9958998560905457,0.9903957657383368,1.0096973700755913
40,40,39,-1,damage_alpha,p999,1.0077933049201966,1.0006208419799805,0.9928830019953505,1.007168012736996
40,40,39,-1,damage_alpha,right_band_mean,-2.5138428284243813e-05,-0.0008448095759376884,33.60630053658508,0.029756324975769424
40,40,39,-1,damage_alpha,tip_2l0_integral,0.0002398859038403072,0.0005974521627649665,2.4905680292189754,0.4015148304596173
40,40,39,-1,damage_alpha,tip_2l0_mean,0.44126068547542885,0.47446343302726746,1.07524519778159,0.9300204288874451
40,40,39,-1,damage_alpha,tip_4l0_integral,0.0004991538740926778,0.0012793869245797396,2.5631112788722863,0.3901508327956711
40,40,39,-1,damage_alpha,tip_4l0_mean,0.2308736277616322,0.2548576295375824,1.1038836787400972,0.9058925494227222
40,40,39,-1,damage_alpha,tip_l0_integral,9.640458883301072e-05,0.00022511275892611593,2.3350834400222364,0.4282502213242013
40,40,39,-1,damage_alpha,tip_l0_mean,0.7201761350415106,0.7182278037071228,0.9972946460739421,1.002712692719958
40,40,39,-1,damage_alpha,top1_mean,1.0064881488841066,0.999931812286377,0.9934859276733673,1.0065567836898182
40,40,39,-1,psi_plus_raw,crack_strip_mean,36.73451917131718,73.9229507446289,2.0123565630429963,0.49692982762848165
40,40,39,-1,psi_plus_raw,domain_mean,0.7262037444531982,2.9589295387268066,4.074517050245672,0.24542785995697464
40,40,39,-1,psi_plus_raw,max,1678.5516357421875,5479.1728515625,3.2642265718205516,0.30635128352694946
40,40,39,-1,psi_plus_raw,p99,547.399072265625,815.226318359375,1.489272378532251,0.6714688423789527
40,40,39,-1,psi_plus_raw,p999,1440.1529052734527,3301.70068359375,2.2926042585504707,0.4361851794832935
40,40,39,-1,psi_plus_raw,right_band_mean,0.0089188771208636,0.008453047834336758,0.9477704109817652,1.0551078493409938
40,40,39,-1,psi_plus_raw,tip_2l0_integral,0.04995370940651332,0.14894933998584747,2.9817473367939,0.335373821805855
40,40,39,-1,psi_plus_raw,tip_2l0_mean,91.88788378925457,118.28732299804688,1.2873005462759333,0.7768193704981539
40,40,39,-1,psi_plus_raw,tip_4l0_integral,0.09585017788796087,0.2925933003425598,3.052610926654426,0.32758842316533643
40,40,39,-1,psi_plus_raw,tip_4l0_mean,44.33358016266256,58.28544235229492,1.314701906285081,0.7606286985813187
40,40,39,-1,psi_plus_raw,tip_l0_integral,0.02446770231253599,0.07147124409675598,2.9210443704040734,0.3423433105405613
40,40,39,-1,psi_plus_raw,tip_l0_mean,182.78232912036057,228.03076171875,1.2475536492840822,0.8015687345981933
40,40,39,-1,psi_plus_raw,top1_mean,786.6382807249664,2504.664794921875,3.1840108170347037,0.3140692847681053
40,40,39,-1,psi_plus_active,crack_strip_mean,0.006208526984592136,0.005360546056181192,0.8634167282327354,1.1581892813761288
40,40,39,-1,psi_plus_active,domain_mean,0.0029358839891229353,0.003253223141655326,1.1080898133945656,0.9024539237812872
